gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000006283.18	ENSG00000006283.18	48.459786656558	-0.128981305512679	0.422229490697795	0.09447795226653	0.758559735559465	NA	-0.00291089365865215	-10.1517370252521	0.386620013944044	0.462989500544204
ENSG00000006327.14	ENSG00000006327.14	3251.37776903088	-0.0669668774903931	0.0596426227831596	1.26070053708783	0.261518530130263	0.665036376763921	-0.0388225670980395	-146.94432734858	295.567439826138	300.323331092663
ENSG00000006377.11	ENSG00000006377.11	154.352030763001	0.172071123288344	0.217031566921147	0.628498736177576	0.427906522576107	0.793111822414159	0.0143216905050901	-4.780091643411	5.33732892709459	5.20015991275856
ENSG00000006432.16	ENSG00000006432.16	1321.69102628724	0.152168030179235	0.0803526815110279	3.58583840718761	0.0582740042661269	0.366804947018643	0.0819785796060439	157.322248379753	9.03769699005849	7.57957176168322
ENSG00000006451.8	ENSG00000006451.8	2413.41500264847	-0.033178975601829	0.074569694862307	0.197969938960767	0.656364466737787	0.9001135167084	-0.0145098427399719	-121.682458468065	64.2928599246505	63.8987466046538
ENSG00000006453.14	ENSG00000006453.14	3844.86539380979	0.123194261610404	0.0554176823195155	4.94070321803697	0.0262313623795991	0.252596065937714	0.0896207332110974	325.350717150876	106.033424133049	90.4050973544533
ENSG00000006459.11	ENSG00000006459.11	222.460570015734	0.0626946842903101	0.182412809559327	0.118518664380339	0.730646703881766	0.923497198711228	0.00737342608599369	12.5173386772538	1.81000795878119	1.58159325647744
ENSG00000006468.15	ENSG00000006468.15	439.681376913759	0.229881088233686	0.142720815409341	2.59158181882798	0.107432994246584	0.484080057047373	0.047273808664687	92.6707580669376	10.7721904682757	8.24056625569645
ENSG00000006530.18	ENSG00000006530.18	769.233274624547	0.109226969029222	0.130851215814488	0.696995298073588	0.403795163203783	0.780068911660387	0.0224838392328767	43.9061098148252	29.0823079163525	25.8744085978194
ENSG00000006534.17	ENSG00000006534.17	1162.12979746886	-0.0179311514304364	0.0791405847263913	0.051337387869026	0.820752247890285	0.955265227030452	-0.00625956260466492	-0.0572066915958658	32.3836602568905	30.0193541877234
ENSG00000006555.11	ENSG00000006555.11	560.988700629047	-0.0927991650268907	0.109079052932947	0.723699076250355	0.394933219132608	0.776308376478824	-0.025396669695747	-13.7621531663355	11.8930985828386	11.8449239056443
ENSG00000006576.17	ENSG00000006576.17	1228.91056032109	0.123400268421721	0.0797405430032067	2.3938733593475	0.12181147998199	0.508742063454192	0.0597294628659712	94.2077661924188	27.2999806705775	24.7451632116125
ENSG00000006607.14	ENSG00000006607.14	1622.99225684637	0.314964808590192	0.0709886714561977	19.6704181642213	9.2014816038611e-06	0.00115289151860142	0.282775172231065	362.9251831892	31.4555670365409	23.7178408641556
ENSG00000006611.17	ENSG00000006611.17	392.316047689958	-0.0174423837918009	0.125612450435538	0.0193449579519509	0.889382070186513	0.972822621497803	-0.00363207079266237	-14.6594949687533	13.5899851377752	13.6821988645096
ENSG00000006625.18	ENSG00000006625.18	3395.43518116765	0.0387364894008232	0.0576352458485723	0.451683202601657	0.501536710261405	0.832304867834814	0.0224007182601896	30.3638616139106	273.081195444108	250.882936027474
ENSG00000006634.8	ENSG00000006634.8	1474.07456491189	-0.0358266477555651	0.0790836667514788	0.205224501299369	0.650536421553723	0.89784467901039	-0.0144277464235767	9.4048554976805	60.2712103163985	58.1409085786992
ENSG00000006652.15	ENSG00000006652.15	2674.27100602784	-0.0474823771958195	0.0624321121432417	0.578436118478052	0.446925966231266	0.804421419699675	-0.0250927781217706	-62.9261200137362	89.2158860984839	86.9533225479782
