gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000160213.9	4949.93051	-0.09598134739	0.09354817703	1.052322626	0.3049727709	4.60E-01	-0.08950623757	-75.43445822	886.3964458	939.619518
ENSG00000160214.13	1004.104874	0.173879923	0.08895279903	3.819205442	0.05066826023	1.16E-01	0.1642088194	129.3444447	32.67002313	28.91326955
ENSG00000160216.21	2032.262177	0.02411917582	0.08542449963	0.07982820256	0.7775303604	8.64E-01	0.02285094702	105.4782491	31.76692093	31.46064852
ENSG00000160218.13	782.8777824	0.251387507	0.1119635493	5.033734606	0.02485824047	6.47E-02	0.231558785	98.66399249	11.88852117	11.05679584
ENSG00000160221.18	631.5060974	-0.07975908909	0.1092699145	0.5331563372	0.4652828843	6.18E-01	-0.07255209586	-61.89015864	29.22964306	33.12471911
ENSG00000160223.18	558.5896093	0.335630283	0.1290502828	6.75360885	0.009355826131	2.85E-02	0.3050166266	97.3878973	7.397679548	5.935014557
ENSG00000160226.16	157.2777088	0.5147387423	0.2224896983	5.337098051	0.02087619766	5.59E-02	0.4149478097	51.35424094	6.695077908	4.907514712
ENSG00000160229.13	18.72186033	0.6522241241	0.6641169414	0.9396693042	0.3323629027	4.89E-01	0.143580982	12.204593	0.4747567362	0.2196846628
ENSG00000160233.8	63.54813889	-0.2831604831	0.306651104	0.8527208132	0.3557837707	5.12E-01	-0.1652354909	-10.69889456	0.6079641318	0.7597309909
ENSG00000160255.19	392.033611	0.7319623892	0.1489105965	24.05991951	9.34E-07	7.43E-06	0.6893819142	174.67537	12.96137795	8.570456406
ENSG00000160256.13	566.1210239	0.2054389485	0.1095713275	3.513664963	0.06086467474	1.35E-01	0.1889548343	66.29917607	61.33256645	52.34895544
ENSG00000160271.16	370.0432543	0.04635498762	0.1594549577	0.08481955351	0.7708693269	8.58E-01	0.03825141664	-2.523171372	7.997711401	8.370603537
ENSG00000160284.15	138.6472646	-0.2075974003	0.2148978707	0.9321090349	0.3343154927	4.91E-01	-0.1528452873	-26.27352495	8.387018288	9.983538918
ENSG00000160285.15	1658.459576	0.1673766187	0.1051980551	2.530507699	0.111664283	2.17E-01	0.1544273883	117.0674791	34.70959992	33.34488493
ENSG00000160293.17	1572.238296	0.4386231304	0.08123916851	29.08272581	6.94E-08	6.69E-07	0.4252686898	496.906352	24.8287389	17.53782412
ENSG00000160294.11	2131.958382	0.07301369247	0.07619335183	0.9181419371	0.3379633123	4.94E-01	0.06974742554	178.3909539	31.33561667	29.76214581
ENSG00000160298.18	131.9303259	0.3087860037	0.2804103274	1.210744264	0.2711847725	4.22E-01	0.1971144727	43.64489575	4.944728527	3.819248652
ENSG00000160299.19	1633.453967	0.04023803462	0.09217246866	0.1907653598	0.6622803772	7.82E-01	0.03766358994	-50.07512261	15.2766402	16.56699742
ENSG00000160305.18	514.5350424	-0.1585707382	0.1693354737	0.8761206985	0.3492663948	5.06E-01	-0.1291238687	-38.30597908	5.984043814	6.693575833
ENSG00000160310.19	673.5319456	0.2890489413	0.1031668827	7.84446078	0.005097666116	1.72E-02	0.2706502364	116.9835543	42.29677311	35.60196594
ENSG00000160323.19	40.21609613	0.1076897355	0.3888450671	0.07740384985	0.7808469572	8.66E-01	0.04793653377	-2.642405883	0.7796833133	0.8046845927
ENSG00000160325.15	170.5256775	-0.349616491	0.2315426114	2.274306925	0.1315339143	2.47E-01	-0.2579719605	-47.13756202	4.328489681	5.950635421
ENSG00000160326.14	866.0402952	0.5670480143	0.1066503682	28.16024815	1.12E-07	1.04E-06	0.5439713209	300.1795769	37.81213193	26.19334987
ENSG00000160336.17	381.0299764	0.01562599537	0.1285253192	0.01485971678	0.9029778688	9.40E-01	0.01385081903	-5.035447181	7.12977719	7.60854089
ENSG00000160345.13	71.12431938	0.03649621718	0.2779849131	0.01723909125	0.8955397954	9.36E-01	0.02243256472	3.883420107	10.0063363	9.862742797
ENSG00000160352.16	220.538558	-0.4773039659	0.1851767787	6.626962301	0.01004464202	3.02E-02	-0.4075758364	-62.01118767	3.404580265	4.766935986
ENSG00000160360.13	245.5395259	0.1960392584	0.1751526721	1.252142443	0.2631436764	4.13E-01	0.1591259057	40.47891523	5.36899039	4.376886696
ENSG00000160392.14	286.1935565	-0.1242361395	0.1590779297	0.6109628206	0.4344255213	5.90E-01	-0.1029344975	-32.30044357	9.350080719	10.92088045
ENSG00000160401.15	11.87385709	0.4442785399	0.7482367955	0.3502507274	0.5539712337	6.97E-01	0.07924152402	3.20497821	0.6157630206	0.4994468116
ENSG00000160404.18	148.1272063	0.4220406905	0.2100870207	4.026935192	0.0447792189	1.05E-01	0.3375233754	52.93812748	8.702573079	6.137708892
ENSG00000160408.16	432.1934454	0.06582079242	0.1251057237	0.277112816	0.5985998538	7.33E-01	0.05846000743	45.03839248	13.77436639	12.83653919
ENSG00000160410.15	1073.345666	0.1594350196	0.09919813089	2.582036173	0.1080825489	2.12E-01	0.1486100901	157.422696	40.21265087	36.19980929
ENSG00000160439.16	591.1408394	0.2279880156	0.125818043	3.281083866	0.07008263205	1.50E-01	0.2049558291	94.4395295	25.64780859	22.87234485
ENSG00000160445.11	384.0182546	0.676513654	0.1323880207	26.0360611	3.35E-07	2.88E-06	0.6420439156	178.7804061	9.469432616	5.762272469
ENSG00000160446.19	405.0054871	0.2687898762	0.1312419049	4.190954613	0.04064020679	9.73E-02	0.2408339768	96.90998488	31.27703215	25.82228307
ENSG00000160447.7	343.4686413	0.1843125224	0.1398235147	1.736189803	0.187622329	3.23E-01	0.1605354471	40.74556537	7.073640707	6.595755208
ENSG00000160460.17	26.17812571	1.033862336	0.5125000326	4.04743458	0.04423852524	1.04E-01	0.4874193388	13.3643804	0.9250264396	0.5579006773
ENSG00000160469.17	166.6746914	0.555579743	0.1844944239	9.064932561	0.002605581446	9.62E-03	0.4860633533	67.04082716	5.374057031	3.654049505
ENSG00000160471.13	21.37534777	-0.2725215128	0.563471886	0.2339264419	0.6286275917	7.56E-01	-0.07488077522	-12.7249496	0.7982304461	1.491884506
ENSG00000160551.12	3221.782627	0.2211275532	0.07541515571	8.589526534	0.003381019014	1.21E-02	0.2126187032	460.8712779	17.23175123	15.67804465
ENSG00000160563.14	442.3072018	0.6238237313	0.153964075	16.33569001	5.31E-05	2.97E-04	0.5760975183	177.8608045	38.44386723	25.15516348
ENSG00000160570.14	1084.067528	0.1058957094	0.08622837491	1.508102306	0.2194288861	3.61E-01	0.09996730598	111.0900346	50.80109733	47.13745556
ENSG00000160584.17	678.9137373	0.7254212072	0.1055464656	47.04558142	6.94E-12	1.15E-10	0.7041440296	337.1656266	10.54655374	6.680178554
ENSG00000160588.10	716.6238191	0.2089339148	0.1002696141	4.340111139	0.03722449347	9.05E-02	0.1947870894	101.0766664	13.54748914	12.33811415
ENSG00000160602.14	96.54471414	0.1791749165	0.2437770799	0.5405228608	0.4622161167	6.15E-01	0.1221131001	3.181602933	3.539359329	3.603932452
ENSG00000160606.11	411.7942602	0.3617587495	0.1386857336	6.789985292	0.009167066376	2.80E-02	0.3254767013	123.3014786	41.61813728	32.63779369
ENSG00000160613.15	1421.691399	0.9603594624	0.07953388865	144.5531545	2.69E-33	2.18E-31	0.9498322813	899.1761722	38.72356453	20.83836151
ENSG00000160633.13	2237.772959	0.2241323907	0.06996614644	10.25354254	0.001364223709	5.47E-03	0.2167462871	331.4438077	56.59546766	48.46417993
ENSG00000160678.12	13.32007966	1.203439066	0.6753558748	3.134389446	0.07665708435	1.61E-01	0.3270759617	9.096200568	0.6314790025	0.3431842874
ENSG00000160679.13	1761.05238	0.06869734924	0.07666519056	0.8031426925	0.3701554141	5.29E-01	0.0655767696	82.09444939	59.14038999	59.05915266
ENSG00000160685.14	1180.488233	-0.3685699172	0.08936678724	16.98111128	3.78E-05	2.18E-04	-0.3529018435	-348.6598567	18.88712164	25.39612342
ENSG00000160688.19	643.2288307	0.202400892	0.1051035798	3.70841601	0.0541387454	1.23E-01	0.1873347329	116.0836183	29.99324502	25.62499745
ENSG00000160691.19	1427.624878	0.2890187521	0.08377199585	11.89178965	0.0005638192191	2.51E-03	0.2767236285	287.7437049	39.74318306	33.52551406
ENSG00000160695.16	583.7155709	0.611762649	0.1125414103	29.46983999	5.68E-08	5.56E-07	0.5863445008	225.9809485	15.45347727	10.66886634
ENSG00000160703.16	450.6638265	0.1957105768	0.1439750074	1.847148282	0.1741154306	3.05E-01	0.1695182131	29.63312419	8.920246007	8.545377014
ENSG00000160710.18	6194.939105	0.3139094663	0.0650695903	23.23408174	1.43E-06	1.11E-05	0.3062762823	1435.487044	73.2120654	56.37240731
ENSG00000160712.13	53.60385208	0.2112211964	0.3991658501	0.3097795437	0.5778154977	7.16E-01	0.09118604109	14.80874092	0.878736547	0.6247699094
ENSG00000160714.10	2287.002385	-0.09067282404	0.07396966131	1.502305804	0.220316917	3.62E-01	-0.08672683337	-134.6519096	56.25380637	61.55540662
ENSG00000160741.17	506.7294103	0.1953850624	0.1419074103	1.894104331	0.1687397193	2.98E-01	0.169866064	18.69330496	15.41254853	14.43426448
ENSG00000160746.13	1025.051252	-0.3777865441	0.09580793768	15.51727342	8.18E-05	4.41E-04	-0.3596688616	-326.8886436	27.96248877	37.75086812
ENSG00000160752.15	5030.714271	-0.01788928707	0.05664963631	0.09972109978	0.7521645822	8.46E-01	-0.01738206161	-62.19593657	343.4439883	353.4859336
ENSG00000160753.17	906.632271	0.04288765522	0.09401623798	0.2081049059	0.6482568314	7.71E-01	0.04003762756	12.9433711	34.16810607	34.30296258
ENSG00000160767.22	552.7527182	-0.3394042775	0.1339359481	6.411823949	0.01133629088	3.35E-02	-0.3059880386	-159.2678827	11.01543757	15.30312304
ENSG00000160781.17	22.11345615	1.515515758	0.5673540548	7.07163094	0.007831393653	2.47E-02	0.9973630597	25.667126	1.297080397	0.3553379225
ENSG00000160783.19	512.159015	-0.02828392062	0.1133919178	0.06223121978	0.8030035395	8.81E-01	-0.02541822484	-8.125388136	39.19234699	40.48515007
ENSG00000160785.14	686.2871528	0.1471755838	0.1494424303	0.9693728428	0.3248366399	4.81E-01	0.1252905078	57.62192861	15.67105807	14.69356698
ENSG00000160789.24	10846.69159	-0.2929126381	0.06825805572	18.38538874	1.80E-05	1.11E-04	-0.2844775632	-2143.679486	256.1437702	315.0151221
ENSG00000160796.18	3303.305956	-0.1007360654	0.09365419147	1.15677778	0.2821348043	4.35E-01	-0.09392770402	52.91719807	45.04265587	45.48796288
ENSG00000160799.12	759.4630514	0.06368027024	0.1015624795	0.3932225866	0.5306103189	6.77E-01	0.05908523696	31.8926648	93.2247149	88.1545221
ENSG00000160803.8	1453.297425	0.02658257593	0.08238198935	0.1041716085	0.746879835	8.42E-01	0.02522054686	66.53378791	28.40312045	27.00859064
ENSG00000160813.7	582.7132691	-0.3023585784	0.1185915526	6.496042424	0.01081148854	3.22E-02	-0.2774059601	-101.7317596	50.21621487	58.92387534
ENSG00000160818.17	1293.015184	0.4162415966	0.0843854214	24.28926619	8.29E-07	6.65E-06	0.4019653618	357.2387827	61.00105303	47.63313014
ENSG00000160862.13	244.9202084	0.7271884818	0.1635183513	19.72009746	8.97E-06	5.90E-05	0.6753784585	106.2036023	21.8098159	13.75027664
ENSG00000160867.15	626.9761264	-0.4741115849	0.1134024227	17.44778315	2.95E-05	1.75E-04	-0.4477039624	-213.3032142	15.19411572	22.13508117
ENSG00000160870.15	11.95346474	-1.505215281	0.8456949126	3.104797313	0.07806194732	1.64E-01	-0.2575592975	-9.543343782	0.2319679765	0.5592053399
ENSG00000160877.7	2506.467312	-0.2407211676	0.08214269971	8.580827872	0.003397208789	1.21E-02	-0.2298506426	-569.0525521	35.62621331	45.85347467
ENSG00000160886.13	552.8455511	-1.377261492	0.1160824231	139.1920324	4.00E-32	3.09E-30	-1.359614872	-522.263895	18.00077025	47.22885281
ENSG00000160888.7	1854.950283	-0.1244624754	0.07284400393	2.918720965	0.08755724125	1.80E-01	-0.1193526251	-212.5334577	56.93704594	65.79042592
ENSG00000160908.15	731.7037904	-0.01251740689	0.1124922906	0.0130722407	0.9089731104	9.44E-01	-0.0111944367	13.78976778	24.86843433	25.17650279
ENSG00000160917.15	1753.028702	0.2996316079	0.07373650687	16.49706714	4.87E-05	2.75E-04	0.2898905077	311.8421948	82.91804377	71.08110533
ENSG00000160932.11	7459.962001	-0.534484949	0.06127962055	75.70606109	3.29E-18	1.02E-16	-0.5267338484	-2596.237073	435.7669078	618.2546861
ENSG00000160948.14	1223.741926	-0.5641792421	0.09433176264	35.60450055	2.42E-09	2.84E-08	-0.5459136565	-478.5417216	98.82156171	152.7623311
ENSG00000160949.18	1016.151646	-0.6585062343	0.09869259155	44.34277704	2.76E-11	4.20E-10	-0.6389832143	-442.2094587	10.11745508	16.80399279
ENSG00000160953.17	708.1217333	-0.4768641671	0.1324387406	12.92259641	0.000324639245	1.52E-03	-0.4408593429	-267.0814654	14.38676608	21.73679728
ENSG00000160957.15	2028.447561	-0.2832425731	0.09786111888	8.37020312	0.003814229874	1.34E-02	-0.2665807108	-366.8106128	40.32040011	50.81441934
ENSG00000160959.8	1130.22082	-0.5155715197	0.1042823735	24.37078936	7.95E-07	6.41E-06	-0.4930895248	-482.7106571	22.94994209	36.2435763
ENSG00000160961.12	42.02629243	0.4430971191	0.3977205393	1.243933003	0.2647144125	4.15E-01	0.2077466511	1.518388409	0.9822331489	0.9422445883
ENSG00000160963.14	17.20523243	0.5338896644	0.6370577413	0.6952468265	0.4043854535	5.62E-01	0.1249968433	3.860689229	0.5297712002	0.4248335678
ENSG00000160972.10	1173.136391	-0.5221347423	0.143472412	13.1803461	0.0002829005031	1.34E-03	-0.4796304295	-462.5222118	31.79211958	50.86227724
ENSG00000160991.17	568.1119127	0.05674229005	0.3405095288	0.02781606505	0.8675419844	9.20E-01	0.02925849537	161.8941578	5.979064813	4.256949625
ENSG00000160993.4	201.9363149	0.0159057393	0.1864170354	0.007281975022	0.9319954732	9.58E-01	0.01217750203	-3.426716276	8.585456498	8.54026133
ENSG00000160999.11	62.84889398	-0.6018337688	0.2969236266	4.105844224	0.0427352508	1.01E-01	-0.4223304607	-24.36054867	1.585770598	2.301600241
ENSG00000161010.16	387.5627219	-0.08271453826	0.1467209745	0.3180118308	0.5728049187	7.12E-01	-0.07003993926	-21.44406787	10.973525	12.01416095
ENSG00000161011.20	38559.0456	-0.02416610013	0.0715229219	0.1141593695	0.7354575508	8.34E-01	-0.02314901515	-474.8051773	1027.798157	1067.837365
ENSG00000161013.17	6913.783731	-0.09294230978	0.06754309402	1.893098663	0.1688528368	2.98E-01	-0.08912220913	-222.0596051	234.1954976	247.217097
ENSG00000161016.18	41510.06096	-0.5978854133	0.06542323905	82.93772471	8.47E-20	2.94E-18	-0.5916163561	-15093.38639	3034.318025	4481.341714
ENSG00000161021.13	1598.61475	0.1631796553	0.07980766033	4.180519669	0.04089116058	9.78E-02	0.155656574	162.0940779	18.77396746	17.53862694
ENSG00000161036.13	248.8452312	-0.07980573013	0.1582145286	0.2543897971	0.6140009078	7.45E-01	-0.06593797419	-3.198582116	7.758726847	8.110629362
ENSG00000161048.12	539.1869696	0.4406502381	0.1223531761	12.93545321	0.0003224171681	1.51E-03	0.4105030036	167.9934613	10.52561035	7.5478189
ENSG00000161057.13	3509.976042	0.03908082846	0.07297632924	0.2867720457	0.5922965439	7.28E-01	0.03762949479	9.769886466	175.366218	178.4486871
ENSG00000161082.13	28.74571462	-0.3318955448	0.4327637142	0.5875099936	0.4433836073	5.98E-01	-0.1341155086	-9.673838219	0.4617767075	0.6326259983
ENSG00000161091.14	1482.283114	0.4167010981	0.0852997642	23.80694382	1.06E-06	8.42E-06	0.402114331	371.4997064	85.49833881	66.60218455
ENSG00000161179.14	801.8880441	-0.005845856479	0.1036555886	0.003400917936	0.9534958161	9.72E-01	-0.005882766658	17.68202046	44.13055172	44.31403307
ENSG00000161202.20	2200.815173	-0.4106223053	0.08058971685	25.90290571	3.59E-07	3.08E-06	-0.397504359	-561.4206122	34.93927941	45.31334366
ENSG00000161203.14	7655.19066	-0.3759450327	0.06691357027	31.4849971	2.01E-08	2.10E-07	-0.3670488561	-1773.485353	239.8694733	310.4023261
ENSG00000161204.12	1305.590547	-0.0009364962762	0.08178722171	0.0002589290478	0.9871615762	9.90E-01	-0.000869274272	-43.26180592	44.29073659	44.27465838
ENSG00000161217.12	2403.745786	0.1027634808	0.08320778674	1.524926721	0.2168754532	3.58E-01	0.09738771477	285.189647	39.97688749	36.07657539
ENSG00000161243.9	88.83385368	1.561916452	0.3230847455	22.80467262	1.79E-06	1.36E-05	1.430977774	65.15448377	7.836553038	3.247391957
ENSG00000161249.21	3411.522344	0.1032659999	0.06672071863	2.394757243	0.1217426472	2.33E-01	0.09972887548	266.3316744	519.9985283	501.8729944
ENSG00000161265.15	101.104568	0.1018668147	0.2516620958	0.1638603849	0.6856269396	8.00E-01	0.06715978844	14.2621382	11.42481801	10.23218933
ENSG00000161267.12	1108.134655	-0.239582461	0.08997688057	7.087471005	0.007762471196	2.45E-02	-0.2269909176	-156.6428639	45.72881049	55.06732399
ENSG00000161277.11	28.46356439	0.14132057	0.4528151398	0.09740331312	0.754968297	8.48E-01	0.05257670613	8.58508929	1.818465464	1.316242232
ENSG00000161328.11	23.76460282	0.421245607	0.4941582574	0.7252550431	0.3944255509	5.52E-01	0.1481393326	11.54620468	0.7168502866	0.4304042779
ENSG00000161381.14	17.37053998	0.2297827179	0.6441564778	0.1370476786	0.7112338403	8.18E-01	0.05112183796	4.133289172	0.3737520653	0.2976911268
ENSG00000161395.14	238.3224937	-0.7331191311	0.168181539	18.95656647	1.34E-05	8.46E-05	-0.6779096451	-105.9570442	5.233448246	7.893092583
ENSG00000161405.17	644.3034541	0.395438313	0.1144427116	11.9176134	0.0005560567385	2.48E-03	0.3696867826	197.6274859	5.040591741	3.742500962
ENSG00000161509.14	10.51347724	0.8136800976	0.7864009668	1.060244308	0.3031594706	4.59E-01	0.1388139531	8.047586865	0.1960782745	0.09663293783
ENSG00000161513.12	208.5324132	0.0532498254	0.1674831221	0.1011016576	0.7505115858	8.45E-01	0.04333006148	4.72340433	8.550276144	8.76373571
ENSG00000161526.15	897.5554339	0.08310985985	0.273602416	0.09224523346	0.7613419783	8.51E-01	0.05210192635	241.0809693	65.44586514	51.41969359
ENSG00000161533.12	1037.010514	-0.3587416534	0.09420142299	14.48004749	0.0001416520158	7.24E-04	-0.341637604	-275.7254465	13.83800097	18.46609486
ENSG00000161542.17	580.777509	-0.2569908037	0.1264507844	4.123127707	0.0423008041	1.01E-01	-0.2313664451	-92.65531156	27.67474323	31.96832284
ENSG00000161547.17	5053.861097	0.1610777291	0.06940153043	5.383638494	0.02032644345	5.47E-02	0.1554198176	424.6478466	201.3036393	185.686203
ENSG00000161551.15	94.80401961	-0.595762383	0.262489005	5.130566441	0.02350805465	6.19E-02	-0.4531087908	-42.55577742	1.542091146	2.342498997
ENSG00000161558.11	56.77093187	-0.2539176797	0.3122640936	0.6657970817	0.4145207846	5.72E-01	-0.1441497417	-8.674663173	2.340704071	2.841130629
ENSG00000161618.10	388.3533225	0.009179119604	0.1292687196	0.005072189434	0.9432232171	9.66E-01	0.007584324413	3.978944786	9.055739189	9.247704287
ENSG00000161638.11	498.1494164	-0.3934059923	0.121029142	10.55644112	0.00115783906	4.73E-03	-0.3644066487	-130.7272931	6.932114377	9.31803961
ENSG00000161642.18	299.903494	-0.2847016434	0.1474704901	3.723918557	0.05363835159	1.22E-01	-0.24838357	-40.51130802	9.45886075	11.1151006
ENSG00000161647.19	200.460506	0.1633315468	0.2138109106	0.5837790095	0.4448348704	6.00E-01	0.1201385537	33.6552091	9.909031417	8.863489829
ENSG00000161653.11	68.32364676	0.1010781354	0.2935948522	0.118547983	0.7306146859	8.31E-01	0.06145294814	-0.8639901618	2.311161963	2.265826971
ENSG00000161654.10	4657.358081	-0.2495441011	0.06326675994	15.54132639	8.07E-05	4.36E-04	-0.2429037558	-692.9299324	118.2202454	142.6048017
ENSG00000161664.7	9.307165884	2.492411565	0.8612126446	8.505464451	0.003540815223	1.26E-02	1.711576458	14.8851063	0.6174323539	0.09363638875
ENSG00000161671.17	3372.4057	0.5557980846	0.0678792677	66.73542604	3.11E-16	8.04E-15	0.5466450099	1308.098876	142.4244878	100.441345
ENSG00000161677.12	130.6008525	0.2797797827	0.2314586422	1.459383877	0.2270281779	3.70E-01	0.2023808829	19.06646697	17.15864056	14.07230345
ENSG00000161682.15	77.48501882	-1.816475016	0.2908690217	39.06797601	4.09E-10	5.34E-09	-1.725339415	-87.0219596	0.8560938919	3.020487084
ENSG00000161692.18	476.6253119	0.5699392917	0.1214863359	21.94149703	2.81E-06	2.07E-05	0.5399374374	199.8041405	16.20957297	10.71080514
ENSG00000161714.12	3171.261877	-0.5550867973	0.1226217245	20.36980754	6.38E-06	4.34E-05	-0.5239186484	-1331.144822	89.51799555	139.258186
ENSG00000161791.14	58.49873012	0.3203617803	0.374796905	0.7374235591	0.390487456	5.49E-01	0.1539052148	18.79680052	0.6864654249	0.5130497084
ENSG00000161800.13	1937.299779	0.05470540272	0.07197739225	0.5776524762	0.4472339492	6.02E-01	0.05248659289	98.69834999	56.92736072	55.80542958
ENSG00000161813.23	1980.049188	0.01295376919	0.07776995639	0.02777017618	0.8676502807	9.20E-01	0.0123945002	78.21178807	26.39277461	26.67800492
ENSG00000161835.11	11.76996377	1.13168374	0.7232340659	2.430308368	0.1190094852	2.28E-01	0.2495153029	6.375926534	0.7177215569	0.3997416114
ENSG00000161847.14	1113.391465	0.3106340799	0.08995932384	11.91097572	0.0005580416259	2.48E-03	0.2959873684	210.8096044	24.52867785	20.39315941
ENSG00000161888.12	107.6338695	0.4588403799	0.23953527	3.665120442	0.05556262738	1.25E-01	0.3476003651	44.20383204	7.106893627	4.664679395
ENSG00000161904.12	823.7184141	0.04918638916	0.1111241816	0.1959837327	0.6579823807	7.79E-01	0.04470376351	23.95238081	22.77767268	23.00291919
ENSG00000161914.10	94.44954264	0.3741713073	0.2647477128	1.99398186	0.1579251629	2.84E-01	0.255964042	21.82150938	4.78955633	3.95893261
ENSG00000161920.11	139.8018211	-0.7444116432	0.224809463	10.91012756	0.0009563993967	4.00E-03	-0.6440838659	-56.3431408	11.85552565	18.82078242
ENSG00000161921.17	1488.640201	0.05127090283	0.09290421241	0.3050544966	0.5807309198	7.19E-01	0.04792203276	144.1872676	63.87997388	60.16169823
ENSG00000161939.19	14.00523086	0.7180985578	0.8499006704	0.7015553505	0.402261567	5.60E-01	0.103814001	3.437076674	0.9658262014	0.7829987251
ENSG00000161955.17	318.8942196	0.04166086645	0.14246169	0.08554454804	0.7699196525	8.58E-01	0.03576385807	10.03197671	16.51347772	16.66522362
ENSG00000161956.13	1833.210623	0.07709643993	0.07292263655	1.117739318	0.2904057585	4.44E-01	0.07391251421	66.98174394	53.07793941	50.0771544
ENSG00000161958.11	34.73201405	-0.2125575519	0.4051322917	0.2755071741	0.5996612098	7.34E-01	-0.09064855836	-4.836943877	0.9657903784	1.153792553
ENSG00000161960.16	10394.93523	0.008328911112	0.06283755152	0.01757178365	0.8945424722	9.36E-01	0.008113113601	157.8998412	439.1686901	429.010689
ENSG00000161970.15	14805.78056	-0.2525731668	0.09118432101	7.66322879	0.005635755823	1.87E-02	-0.2402026374	-1995.923019	3211.254234	3678.260935
ENSG00000161980.6	310.2962623	0.05572850492	0.1638264361	0.1159805258	0.7334354962	8.33E-01	0.0457252854	-3.256821277	17.12745092	17.57240045
ENSG00000161981.11	494.5748419	0.2801227462	0.1172946797	5.699721385	0.01696760618	4.72E-02	0.2569555021	113.5034921	40.45045636	33.52180439
ENSG00000161996.19	400.1395132	0.2202758678	0.2001971496	1.209449591	0.2714411563	4.23E-01	0.1695620223	69.35961503	11.67677302	10.23474554
ENSG00000161999.13	733.5134685	-0.008765325261	0.1036679479	0.007152093674	0.9326032089	9.59E-01	-0.007617970216	-41.60077184	33.3569141	34.59567819
ENSG00000162004.19	30.89201594	-0.6324307311	0.4362576937	2.094865656	0.1477947024	2.69E-01	-0.2880052803	-15.48032394	1.191162827	2.102127379
ENSG00000162009.9	56.2205117	-0.4627698537	0.3435312957	1.817856943	0.1775685825	3.10E-01	-0.2606471456	-7.625930736	1.333216573	1.501235503
ENSG00000162032.16	251.3120901	-0.1206995185	0.161505799	0.5583149248	0.4549399828	6.09E-01	-0.09948875875	-25.17892213	11.78322302	12.44251365
ENSG00000162062.15	187.366032	0.1830023499	0.2059820415	0.7893509045	0.3742964699	5.33E-01	0.137770127	1.329670487	9.07838673	9.481458352
ENSG00000162063.13	561.6970941	0.02120689319	0.1329663595	0.02547777908	0.8731823119	9.23E-01	0.018611095	13.01145474	8.238474399	8.252313411
ENSG00000162065.14	249.5672535	-0.04642470942	0.1601847999	0.0840906618	0.7718285552	8.59E-01	-0.03820727373	1.211781156	2.918863748	3.031873375
ENSG00000162066.16	209.796011	-0.05305473157	0.2075565665	0.06546810305	0.7980532631	8.78E-01	-0.03872544256	-6.936622387	9.754987281	10.62654674
ENSG00000162069.16	348.7040688	-0.6370952615	0.1523450991	17.43864201	2.97E-05	1.75E-04	-0.5901597109	-134.0003138	8.681564369	13.15592381
ENSG00000162073.14	848.8256921	-0.07629693361	0.09254345274	0.6797799371	0.4096625123	5.68E-01	-0.07119986115	-23.72601411	21.32218322	22.57515464
ENSG00000162076.13	114.5541334	-0.7266176104	0.2286095041	10.0808492	0.001498182711	5.93E-03	-0.6221112426	-60.49167269	8.308600525	13.80645359
ENSG00000162078.12	107.3461523	-0.4599642897	0.2356420504	3.811786103	0.05089315319	1.17E-01	-0.3515799313	-30.93808565	9.516159529	13.19007611
ENSG00000162086.16	200.95654	1.435982568	0.1942392906	53.875184	2.14E-13	4.12E-12	1.387870719	196.5954405	12.33236442	4.670802144
ENSG00000162104.10	199.0368172	-0.1607931583	0.1965961235	0.6686485183	0.4135231922	5.71E-01	-0.1228371105	-21.7651417	1.941363478	2.097067545
ENSG00000162105.21	359.4172655	-0.3953141594	0.1780410811	4.907281235	0.02674370443	6.89E-02	-0.3342101435	-101.8117818	3.883354915	5.074436411
ENSG00000162129.15	888.5113232	-0.5313987753	0.1093712134	23.52728653	1.23E-06	9.63E-06	-0.5067364493	-251.4082912	18.07407749	25.17305369
ENSG00000162139.10	404.7900783	0.1250595149	0.1225432226	1.041466882	0.3074805592	4.62E-01	0.1117977579	26.50267528	5.415051587	5.028685923
ENSG00000162144.10	598.7768937	0.09544701696	0.1340794397	0.5066799492	0.4765796235	6.29E-01	0.08334954973	13.96959343	27.04548133	27.08717216
ENSG00000162148.11	10.79199923	0.2625393476	0.7900333191	0.112273996	0.7375699288	8.36E-01	0.04288206325	0.1651103004	1.092004681	1.051142224
ENSG00000162174.12	464.5002989	0.801186663	0.1265586254	39.84475024	2.75E-10	3.66E-09	0.7717998472	215.393425	23.76723155	14.34918527
ENSG00000162191.14	1415.011286	0.3205708637	0.08975083917	12.74119313	0.0003576894403	1.66E-03	0.3058106783	313.8030642	123.5004506	103.381714
ENSG00000162194.13	169.5867933	0.1472084118	0.2039385698	0.5209414756	0.4704403514	6.23E-01	0.1106672076	23.13241909	7.589765427	6.3225859
ENSG00000162222.14	353.7102865	0.125003987	0.1426423056	0.7678759114	0.3808749593	5.39E-01	0.1075679571	33.28276888	35.16033298	30.96404442
ENSG00000162227.8	225.181259	0.06257318605	0.1961804332	0.1017948805	0.7496862474	8.45E-01	0.04763660803	-5.102930229	10.20626103	10.84569624
ENSG00000162231.14	752.0479852	0.1304642606	0.1086329438	1.441916822	0.2298294086	3.74E-01	0.1193913666	28.1811857	22.81001628	22.09052548
