baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionko	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0032609	111.710154752035	-1.3310593451428	0.379144940739877	12.0908587238816	0.000506696322344391	0.00395846614114009	1.66503436310173	5.43969718422093	FBgn0032609		protein_coding	35015
FBgn0038873	492.83002593363	1.89831403055467	0.528677000142407	12.0900338931955	0.000506920528047178	0.00395846614114009	16.1558750414389	4.01030947172278	FBgn0038873		protein_coding	42522
FBgn0039022	532.807721940429	1.11349253813969	0.316639221109063	12.0907198143401	0.000506734073763962	0.00395846614114009	13.3197787381655	8.84556706350578	FBgn0039022	Neprilysin-like 13	protein_coding	42699
FBgn0051321	682.502617552828	1.02928954074663	0.293455606433298	12.0650430275911	0.00051376124068944	0.00400479610233535	17.9387711418148	13.2839449185444	FBgn0051321		protein_coding	318681
FBgn0033760	1140.94175084971	1.40747421257367	0.398561555120625	12.0187217452715	0.000526688112210046	0.00408750738974621	30.1681297457402	22.6612153307322	FBgn0033760		protein_coding	36391
FBgn0032280	11214.0177957745	1.5671614101528	0.4417252537735	12.0139490954057	0.000528038534688952	0.00409438666967953	3646.07411728194	1880.87196387351	FBgn0032280		protein_coding	34466
FBgn0034997	3952.7588925092	-1.03148279111452	0.29494497290714	11.982379298486	0.000537059677455663	0.00415703034549892	31.8203682434903	93.9453793430952	FBgn0034997		protein_coding	37884
FBgn0035007	169.392748810662	-1.47977141170525	0.420943338109503	11.9676516655761	0.000541321197820163	0.00417779515949677	1.96834086260419	7.66413128318223	FBgn0035007		protein_coding	37902
FBgn0028939	8012.24800790675	-1.55059544521304	0.438944091473169	11.9232221585975	0.00055438508694675	0.00425382087584184	64.8317281068248	217.431137753174	FBgn0028939	Nimrod C2	protein_coding	34818
FBgn0053519	5769.77673054008	1.41114011773119	0.401027703650129	11.9199892793482	0.00055534800302616	0.00425750719261758	32.5971545363503	14.2049806632862	FBgn0053519	Unc-89	protein_coding	3346201
FBgn0030048	52.3897771972396	-1.44866350148603	0.418142757166264	11.8791577792577	0.000567656049070132	0.00433679391947606	1.24035636113767	5.53442783157495	FBgn0030048		protein_coding	31794
FBgn0266439	290.716368406552	1.46322342484464	0.417312178506803	11.8403538362503	0.000579608112910339	0.00442045115671636	32.8336386239879	22.331530497058	FBgn0266439		protein_coding	19836003
FBgn0260453	68.516496657131	-1.44767683568103	0.4175615038371	11.8180388906766	0.000586596124330793	0.00446602605789035	0.973691048876861	4.0574056607597	FBgn0260453		protein_coding	3885616
FBgn0286199	46.4178679984113	-1.72741851501554	0.49999935294392	11.7227355024879	0.000617411316976643	0.00466841256298363	0.422838784487058	3.10272997782565	FBgn0286199	sheepish	protein_coding	42892
FBgn0034560	69.8506388968298	-1.49876503950996	0.433761921953306	11.6740273541656	0.00063378665785103	0.00477586120314047	1.58077116842449	5.44903593337089	FBgn0034560	Carbonic anhydrase 15	protein_coding	37366
FBgn0033696	55.4959512693799	-1.16065856796952	0.339698141033006	11.6677328865082	0.000635934577665684	0.00478795794652048	0.88553249250367	2.36015305554189	FBgn0033696	Cytochrome P450 6g2	protein_coding	36317
FBgn0035199	385.975476917455	1.38208875255253	0.398057750186409	11.6514527675185	0.000641524154966124	0.00482181358042681	17.4147828230789	8.11825021709773	FBgn0035199	triforce	protein_coding	38141
FBgn0039051	1320.74737694433	1.23043423944291	0.356833028635924	11.553929923932	0.000676062063776338	0.00505128844264387	73.3142944042504	39.4187193470877	FBgn0039051		protein_coding	42730
FBgn0051313	2246.64651227228	1.26335376051319	0.366425402171696	11.5299482374143	0.00068483920898316	0.00510390302370558	487.106698058307	278.243993167718	FBgn0051313		protein_coding	318677
FBgn0262005	45.9190537774596	-2.54714875555374	0.724754671209904	11.5001261917815	0.000695914651206409	0.00518206825505937	1.54430232403953	13.4177586462105	FBgn0262005		protein_coding	3885578
FBgn0038248	807.513794414955	-1.1486351920538	0.335009479079013	11.481819841786	0.000702802794174731	0.00522894760185314	5.23896130383352	16.2895338821435	FBgn0038248		protein_coding	41775
FBgn0039591	143.5898799382	1.22522447100886	0.358776685187666	11.4130310144858	0.000729307491478616	0.00539430788332549	3.06558062161506	2.08404431151058	FBgn0039591		protein_coding	43388
FBgn0033397	64.6715864969897	1.47071421946669	0.430562298567679	11.3963088452115	0.000735901814660435	0.00543397289754283	2.80046776564708	1.40268840880414	FBgn0033397	Cytochrome P450 4p3	protein_coding	35948
FBgn0032225	67.4414419516632	-1.15642113109443	0.341700328698101	11.3804266390275	0.000742220676913084	0.00547604954270991	0.762419934939229	2.68202312124863	FBgn0032225		protein_coding	34398
FBgn0039326	42.046520219476	1.70434734789495	0.499046770410624	11.3530109316086	0.000753257508592158	0.00554820054742671	2.01125267547946	0.64293894205107	FBgn0039326		protein_coding	43066
FBgn0040609	2308.47080983087	1.70586726923514	0.493036588781387	11.3384343655283	0.00075919301794277	0.00558725537141535	469.509322757102	175.074502483501	FBgn0040609		protein_coding	50082
FBgn0031905	170.825195825902	-1.40295186889623	0.411015377599428	11.3242116861433	0.00076502997828147	0.0056198765281667	1.77104287623016	5.38935642023382	FBgn0031905	gudu	protein_coding	34014
FBgn0034733	2904.08091284506	1.06929935733019	0.315082844820604	11.2658332710244	0.000789467342336188	0.00577633484973012	32.7559135248625	24.5743608894391	FBgn0034733		protein_coding	37569
FBgn0039454	88.3323295096106	1.01644674225297	0.301908497207595	11.2272829284186	0.000806035625520188	0.00588292668287026	6.09031373790109	4.35909024054931	FBgn0039454		protein_coding	43221
FBgn0050196	188.345198658087	1.04320069222045	0.308678661312921	11.2284702414489	0.00080552013097957	0.00588292668287026	39.2227661081486	28.5373677634613	FBgn0050196		protein_coding	37595
FBgn0032769	59.5223610926519	-1.39648684277017	0.416054639312286	11.1282727321876	0.000850217280630577	0.00617983301835603	1.11176400456688	4.51276171451727	FBgn0032769		protein_coding	35206
FBgn0024289	1754.97779320508	1.27739668393935	0.377312278003585	11.1111288458591	0.000858112460854533	0.00621358488882052	112.079504796238	56.8480512297671	FBgn0024289	Sorbitol dehydrogenase 1	protein_coding	40836
FBgn0029993	73.9640501114676	-1.19902417078483	0.358271287002615	11.1105470595286	0.000858381683983705	0.00621358488882052	0.724386574973424	2.57088283639455	FBgn0029993		protein_coding	31725
FBgn0011296	14126.5185320981	1.06568509767416	0.316631336812862	11.0799802830915	0.000872647285563378	0.00628590991658061	1336.36715502855	979.600535806598	FBgn0011296	lethal (2) essential for life	protein_coding	37744
FBgn0038680	373.330649435813	1.08617115519191	0.323248290551233	11.057212658125	0.000883428536609701	0.00634802394710424	12.4285470638572	7.32023743000497	FBgn0038680	Cytochrome P450 12a5	protein_coding	42293
FBgn0037151	135.420219900943	1.26233300201092	0.375871521232663	11.00978830882	0.000906319963739837	0.00648610491487455	12.7354076854541	9.97908854312676	FBgn0037151		protein_coding	40450
FBgn0259229	249.63934987504	1.35573249058309	0.402617475811357	10.9833313761922	0.00091935020111824	0.00657402445272881	5.93240691113683	2.48285215519232	FBgn0259229		protein_coding	33312
FBgn0085453	1162.59776880376	1.03960251085589	0.310948508729486	10.950418272872	0.000935824872564527	0.0066823404574857	131.7217302698	93.0033592103997	FBgn0085453	Methenyltetrahydrofolate synthetase	protein_coding	37699
FBgn0039481	67.7493505474296	1.12868209391391	0.33947060124197	10.9414501359986	0.000940365406275268	0.00670799057798946	4.8282792967805	2.58968047355043	FBgn0039481	Cuticular protein 97Eb	protein_coding	43259
FBgn0032638	911.680575652887	1.04003470787095	0.311487439675305	10.9243441100266	0.000949087981337192	0.00675383253816079	28.2286327206363	22.8496567762391	FBgn0032638	Serine protease homolog 93	protein_coding	35049
FBgn0085244	34.3203000967578	-1.45811106673942	0.441411529048548	10.9244359854352	0.000949040915087698	0.00675383253816079	3.0104487002429	11.9548826477799	FBgn0085244		protein_coding	5740170
FBgn0031505	406.960945440403	1.42959006988327	0.425208905166823	10.8999488440486	0.000961669158648386	0.00683784742619932	94.2195005638503	57.6833340564023	FBgn0031505	NADH dehydrogenase (ubiquinone) B14.5 B subunit	protein_coding	33528
FBgn0264776	272.54490412796	1.38643777138159	0.413008263530124	10.8979280112246	0.000962718879845876	0.00683979983555556	24.9912870917362	12.827443866028	FBgn0264776		protein_coding	41893
FBgn0042101	141.697593292454	1.10513372480189	0.332596894839715	10.8469912828745	0.000989564088892338	0.0070054760552324	6.43594825518076	3.82039801584184	FBgn0042101		protein_coding	59140
FBgn0033475	95.710868236276	-1.16302610454976	0.350904347181976	10.8270855799049	0.00100025959775777	0.00706668590121262	2.4291847758709	7.8228212452465	FBgn0033475		protein_coding	36044
FBgn0037204	705.951841567906	1.64878305641673	0.489260902716983	10.8059123206466	0.00101176452764062	0.00714224815352064	34.9492543487447	22.9942927164904	FBgn0037204		protein_coding	40511
FBgn0034301	424.951627497497	-1.43693042833918	0.429301521560743	10.7978469447483	0.00101618213394576	0.00716769876094117	4.27271975547711	13.9027931714237	FBgn0034301		protein_coding	37064
FBgn0030586	675.178557685852	-1.39408726158062	0.417285319958652	10.7710885680248	0.0010309785650534	0.00724888833309259	9.82045378783867	28.8638609619137	FBgn0030586		protein_coding	32412
FBgn0038959	50.7855803328019	-1.60995894943334	0.486232852951061	10.7489979949459	0.00104335794816114	0.0073254125264162	1.32321499942848	6.87980997796358	FBgn0038959		protein_coding	42628
FBgn0051025	899.025173625287	-1.00556444262867	0.303948991456554	10.7487059444385	0.00104352261397384	0.0073254125264162	6.67199485189748	19.3630319022883	FBgn0051025	Protein phosphatase 1c interacting protein 1	protein_coding	43581
FBgn0287183	91.975314729334	1.23402024873311	0.37342044009345	10.7288695143624	0.00105476866329654	0.00738672911502276	2.00070023279512	1.27523043682547	FBgn0287183	lethal (3) 80Fg	protein_coding	3354941
FBgn0034121	359.635976958829	-1.12094965208725	0.339740492098644	10.6679767676452	0.00109006283765009	0.00759172413529943	3.20007480145805	9.86410318430885	FBgn0034121		protein_coding	36833
FBgn0262607	28.0441452651357	-2.74796636727103	0.818017070450782	10.6029979291945	0.00112904444811496	0.0078261494188267	0.809611773910665	7.14308522121146	FBgn0262607		protein_coding	12798151
FBgn0033542	379.719884732594	-1.18716069932294	0.361349880076167	10.5428634223205	0.00116637576369062	0.00805959259107756	4.01955939879484	13.5621010261162	FBgn0033542	Carbonic anhydrase 13	protein_coding	36126
FBgn0035154	7196.6359428091	1.10672789020467	0.337022101580226	10.5302481501102	0.00117436442877844	0.0081084442249929	282.429530647284	195.585300094365	FBgn0035154	highroad	protein_coding	38083
FBti0019183	1515.99443216486	1.66659162500986	0.502164474062192	10.459549991191	0.00122016998865076	0.00838534266343792	18.0780666755833	10.709528622167	FBti0019183		transposable_element	NA
FBgn0025393	165.680243924428	1.11627849069604	0.342155135082021	10.4448486298897	0.00122991985640447	0.0084392012542092	36.1860376422846	24.5606250636347	FBgn0025393		protein_coding	31109
FBgn0053056	324.489949850692	1.05721412004144	0.325212139017644	10.3619023742267	0.00128642570459727	0.00874531619211577	12.7345623259023	8.65259624815513	FBgn0053056		protein_coding	326246
FBgn0033190	84.9303678146509	-1.40915513767898	0.433870992685105	10.3360976123063	0.00130453525268145	0.00885478389973931	0.679238004407187	2.96744928647589	FBgn0033190	Glycerophosphate oxidase 2	protein_coding	35689
FBgn0039564	87.829188953807	1.07177106481293	0.331317862286693	10.3294211868412	0.0013092625831556	0.00888004076384702	2.44820722496951	1.42399927251604	FBgn0039564	Neprilysin 7	protein_coding	43356
FBgn0030661	55.2545939470354	-1.11831388659746	0.349068142345278	10.2886494842181	0.00133851020178012	0.00904365545214991	0.778818387375569	3.05339447245527	FBgn0030661	Alkaline phosphatase 11	protein_coding	32496
FBgn0035410	403.938620309346	1.02808409927113	0.317834074741796	10.2709442630342	0.00135141619288531	0.00910297441680915	4.61721544345693	2.75453921002044	FBgn0035410	myomesin and myosin binding protein	protein_coding	38384
FBgn0033056	100.936942941868	-1.20287353174633	0.372761245919615	10.2663487179955	0.0013547865999327	0.00911176597393758	1.17115546960641	3.49111864356576	FBgn0033056		protein_coding	35533
FBgn0033521	54.1849250745922	1.58595135085764	0.487770887051876	10.2396153192508	0.00137456250384873	0.00920967314651571	5.64172776328217	2.26827878163626	FBgn0033521		protein_coding	36101
FBgn0052473	4166.98930452753	1.04112966150693	0.325225300754306	10.0355901828966	0.00153544343862756	0.0101793785893686	81.392435889602	51.0967162432044	FBgn0052473		protein_coding	41636
RR48348_transposable_element	325.79076069843	1.33041297696526	0.41348191679153	10.0362193596904	0.00153491907148968	0.0101793785893686	3.15357740679676	1.74936198580687	RR48348_transposable_element		transposable_element	NA
FBgn0261395	20.4277117565326	-2.40519576538177	0.749027185586001	10.0241321964245	0.00154502452941239	0.0102275292179557	0.390472049631457	2.02032487108466	FBgn0261395	Proteasome alpha3 subunit, Testis-specific	protein_coding	43679
FBgn0042127	103.507331119966	-1.09440047310928	0.343521832269719	10.0221217695292	0.00154671186857936	0.010231023634441	2.54977883751206	7.07048531568176	FBgn0042127		protein_coding	317813
FBgn0038479	57.0686644068803	1.35621109350858	0.425602720507638	9.96581082746678	0.00159473929961358	0.0105171745738343	5.68899613453092	3.23839679044921	FBgn0038479		protein_coding	42067
FBgn0038740	2008.67387002662	1.14071447759778	0.357404825425133	9.93691774633601	0.0016199657393546	0.0106755621240217	24.8024281168195	16.6124817215466	FBgn0038740		protein_coding	42362
FBgn0032520	349.905366340666	-1.11582673623012	0.350886579989223	9.90866806207896	0.0016450212954714	0.0108164440471234	4.58866837024629	12.3841420426691	FBgn0032520		protein_coding	34756
FBgn0052573	441.373323759004	-1.43747240142411	0.448236652837714	9.90901132916711	0.00164471449668996	0.0108164440471234	10.0373650712407	29.3168112712293	FBgn0052573		protein_coding	32638
FBgn0033794	159.040514884636	-1.07852735653354	0.340381612767217	9.90491191279246	0.00164838218624558	0.0108192675328494	1.16067600436548	4.46743949987875	FBgn0033794		protein_coding	36439
FBgn0034462	95.4137891034033	-1.52283089150285	0.476909262200448	9.90407825562013	0.00164912906070743	0.0108192675328494	2.03931746939305	10.5613058838342	FBgn0034462		protein_coding	37257
FBgn0031695	219.295973563014	-1.019669844649	0.321861302033606	9.86205000302435	0.00168722996982684	0.0110037821535492	4.26816831553391	13.0650556253477	FBgn0031695	Cytochrome P450 4ac3	protein_coding	33756
FBgn0034816	440.701800717205	-1.0067559118264	0.318334745117064	9.83697591770786	0.00171038454049487	0.0111237417043846	6.56170304818147	18.6647116678227	FBgn0034816		protein_coding	37663
FBgn0040832	100.270849831241	1.00580904827969	0.318884948517853	9.83518919118719	0.001712046723725	0.0111245215685931	22.4135551644486	14.2759720682414	FBgn0040832		protein_coding	50305
FBgn0000182	138.558366718767	-1.09249267105978	0.34654833905232	9.80580397632131	0.00173961967780029	0.0112637220644298	1.11187284921049	3.18157640260336	FBgn0000182	Bicaudal C	protein_coding	34946
FBgn0052249	71947.4229656389	1.20177619990041	0.378410164026454	9.80733267622793	0.00173817422294125	0.0112637220644298	5889.95861212614	3189.92539446161	FBgn0052249		protein_coding	317939
FBgn0011674	255.522550890972	-1.06119479797112	0.335974111680522	9.79733191799768	0.00174765250065364	0.0112754561636194	1.66166044046583	4.10822731856948	FBgn0011674	inscuteable	protein_coding	37355
FBgn0039491	109.167716695109	-1.38493498258746	0.437331832492451	9.79691003286667	0.00174805349408787	0.0112754561636194	0.757558109897934	3.00738509627491	FBgn0039491		protein_coding	43270
FBgn0034844	251.141932785418	-1.20776987740582	0.381860704808878	9.77876384855598	0.00176538962088624	0.0113789612963479	2.11814030063247	6.33879338704408	FBgn0034844		protein_coding	37692
FBgn0034546	133.056280872673	-1.13877304353502	0.363640409038801	9.65214341735941	0.00189130771011558	0.0120478044571091	2.09303468432453	5.51071327653461	FBgn0034546		protein_coding	37349
FBti0019405	1301.64711403917	6.47899906033092	1.64669833681702	9.65111369444607	0.00189236819781881	0.0120478044571091	19.3371385493191	0.157133679397708	FBti0019405		transposable_element	NA
FBgn0032945	1047.43257007884	1.18294295726321	0.376587291725505	9.60880853853082	0.00193646241654603	0.0122842159335745	15.8983622323649	8.90960814645637	FBgn0032945		protein_coding	35407
FBgn0028561	39.6933094840031	-1.34309253710014	0.433527409595156	9.57597323595824	0.00197140318825321	0.0124521558576567	0.560028302000499	2.04394416874303	FBgn0028561	sugar transporter 3	protein_coding	44268
FBgn0030544	1650.99117989459	1.08048370850714	0.345560859370039	9.56047198811284	0.00198811984016667	0.0125397923299719	240.75806819856	164.232613638966	FBgn0030544		protein_coding	32366
FBgn0031940	805.354652233055	3.31879133036332	0.982363250759002	9.5511392207116	0.00199825359801119	0.0125947069634648	64.0992777632922	3.76829407671466	FBgn0031940		protein_coding	34053
FBgn0039319	138.3940231919	1.03271592162261	0.331627142622006	9.54581933412139	0.00200405348543049	0.0126222469346457	5.71284907750136	4.67650644973557	FBgn0039319		protein_coding	43059
FBgn0085223	85.8134013167984	1.14885421303463	0.370423027268451	9.46143683555948	0.0020983664014706	0.0131133039140061	21.579474271454	12.3869481732284	FBgn0085223		protein_coding	5740534
FBgn0037448	314.55347091465	-1.3167506254517	0.424167766133716	9.366490472336	0.00220988228601278	0.0136459071321041	1.08146996513697	5.44709546316922	FBgn0037448		protein_coding	40797
FBgn0265627	214.076955048498	-1.02313528065669	0.332292659950299	9.35801951830116	0.00222011909788177	0.0136962540699208	1.21750326799375	3.94356243607255	FBgn0265627		protein_coding	19835622
FBgn0032654	30.1410051505697	-1.8005783090303	0.585364071997906	9.32482070564622	0.00226070440030417	0.0139013628071665	1.0954851202503	6.37665062138648	FBgn0032654		protein_coding	35069
FBgn0033048	107.718098397635	1.33899148030536	0.432921980774757	9.32511467605232	0.00226034174084902	0.0139013628071665	3.61273035351173	1.83737754759834	FBgn0033048		protein_coding	35521
FBgn0031724	255.804053151474	-1.48276202523103	0.478096303494799	9.27686848111661	0.002320658362387	0.0142402568774012	2.16257841932757	10.4006267348052	FBgn0031724		protein_coding	33792
FBgn0036595	61.384504212843	1.19035924497924	0.388348269268756	9.2583654691144	0.0023442214901993	0.0143595865071765	5.60498578275491	4.15492893583602	FBgn0036595		protein_coding	39791
FBgn0050271	205.426805552819	-1.00505829993197	0.327984951500366	9.26017326138172	0.00234190865092451	0.0143595865071765	3.57808947939462	9.20351455557447	FBgn0050271		protein_coding	246518
FBgn0085693	14.5615069184234	-6.10294560745899	1.8644376791273	9.2528565735676	0.0023512837197794	0.0143781895657196	0	4.47168286633934	FBgn0085693		protein_coding	5740411
FBgn0261508	67.4105763801743	-1.70844215466167	0.551825792658136	9.22316185962748	0.00238972490733533	0.0145704213172492	29.1411554952751	110.062686759833	FBgn0261508		protein_coding	10178806
FBgn0038105	53.1551241537081	1.43804376300973	0.469252356372092	9.17689691836575	0.00245089210815696	0.0148432889240748	3.21785718603057	1.17662127378844	FBgn0038105	yellow-f2	protein_coding	41596
FBgn0034725	66.479911666991	-1.11073530216309	0.365799281450265	9.16156543503763	0.00247151055091039	0.0149067731382319	1.33328498518098	3.81707143526911	FBgn0034725		protein_coding	37558
FBgn0039246	85.1795249165481	-1.41117858569221	0.461246995486038	9.14477219363268	0.00249429691891325	0.0150331093287123	1.08143058740863	3.66568795128683	FBgn0039246		protein_coding	42978
FBgn0033296	315.910429461681	1.45349872561927	0.471678355793453	9.13921595899355	0.00250188289659165	0.0150590823189118	11.3118473394217	5.05683884816825	FBgn0033296	Maltase A7	protein_coding	35829
FBgn0034783	682.962555435291	1.20589358832547	0.393791160878377	9.12780847564714	0.00251753111008935	0.0151326256917088	32.5240726150398	15.0048948774725	FBgn0034783		protein_coding	37624
FBgn0051231	200.471589528093	-1.36510656863522	0.445472601964257	9.12244870595029	0.00252491763836201	0.0151666938331562	1.71054772528693	6.07108431049939	FBgn0051231		protein_coding	318638
FBgn0036575	77.3181706274177	2.10311661231689	0.677022816260057	9.02583005805577	0.00266191021828593	0.0158922163505785	2.57468254037171	1.36114191872217	FBgn0036575		protein_coding	39771
FBgn0039145	69.8448819961305	1.2570325130531	0.41565820470373	8.98648343090772	0.00271983902127078	0.0161506457090803	10.0151349986091	4.6894916786056	FBgn0039145		protein_coding	42851
FBgn0001967	217.67186086942	-1.17616377112946	0.388157473725949	8.9765726490952	0.00273463110622366	0.0162275621259701	8.96392420124425	22.3436802511106	FBgn0001967	Nimrod C3	protein_coding	48772
FBgn0033687	49.2823633817552	-1.24777777517372	0.415073412501468	8.96635530239642	0.00274996627227055	0.0162747836261002	2.69605763408796	9.25732036380994	FBgn0033687		protein_coding	36303
FBgn0028848	249.201149609817	-1.05217218283785	0.348582858335478	8.96436813975457	0.00275295892299052	0.0162815747563461	2.55155558930988	7.78108006717586	FBgn0028848	Glycerophosphate oxidase 3	protein_coding	34776
FBgn0036170	85.6449737715456	-1.38063711687873	0.455921816048576	8.94137857817493	0.00278782240821835	0.0164509348059314	1.29330753009494	3.23668834233294	FBgn0036170		protein_coding	3772566
RR48344_transposable_element	304.328731266585	1.10822108636679	0.366879044887405	8.93385067277413	0.00279933559030051	0.0165005592844433	2.16932836773121	1.23983684597099	RR48344_transposable_element		transposable_element	NA
FBgn0028669	152.353779732183	-1.26265920103624	0.417792863493636	8.93055463480085	0.00280439173958962	0.0165193275768617	1.23312662088211	3.5763495703848	FBgn0028669	Vacuolar H[+] ATPase 100kD subunit 3	protein_coding	246543
FBgn0011286	2071.16112256826	1.20213151715536	0.397671974275061	8.88866777252784	0.00286946027720041	0.0168016705282126	8.14120936951652	3.917046609689	FBgn0011286	Ryanodine receptor	protein_coding	49090
FBgn0287630	416.600845486511	-1.04857434699217	0.349650156275221	8.83030254660774	0.00296269264500291	0.0172559735310268	3.22544515217385	9.75799030913758	FBgn0287630	doublefault	protein_coding	34462
FBgn0028838	26.218282638121	-1.7589437160958	0.588478847241362	8.8286594596695	0.0029653613809002	0.0172601245547911	0.480374028487391	2.12818847865199	FBgn0028838	COP9 signalosome subunit 1a	protein_coding	34857
FBgn0033323	113.369618517176	-1.16684351201481	0.390591497256731	8.77946862936654	0.00304639929670647	0.0176735222841143	1.46064373447797	3.61428558844983	FBgn0033323		protein_coding	35857
FBgn0028945	152.764949804398	1.21593473010764	0.405825540360949	8.77611887304501	0.00305199889618865	0.0176827565725336	15.5627207431472	8.98914937896721	FBgn0028945		protein_coding	34919
FBgn0052054	66.4803232278638	1.16448193813208	0.390288760440183	8.77424058977626	0.00305514329119774	0.0176893598435229	2.38658111833191	1.47327864403938	FBgn0052054		protein_coding	326185
FBgn0028531	204.929809104595	-1.08611351906391	0.3640108957166	8.75516242972772	0.0030872687489397	0.0178402484876516	2.89480663420774	8.33095403303934	FBgn0028531		protein_coding	34834
FBgn0053287	95.8149514466921	-1.47916276840141	0.493958918055886	8.72196409786697	0.00314399155808332	0.0181121772638441	0.453938333202245	2.29728168767915	FBgn0053287		protein_coding	2768986
FBgn0032801	119.589698082816	1.15153011279427	0.386380168267136	8.71918964455591	0.00314877968569303	0.0181171870952626	9.22752284660629	5.49297995567827	FBgn0032801		protein_coding	35242
FBgn0000241	614.52512418724	-1.4198414919459	0.472706549922847	8.70058599358632	0.00318107770176222	0.0182746286721028	3.15606598243148	20.8106138579001	FBgn0000241	brown	protein_coding	37724
FBgn0034769	32.7605297449665	1.53234039009978	0.515543524704337	8.67038812890099	0.00323422300623015	0.0185081877724451	4.25693145884338	1.76640381139352	FBgn0034769	Odorant-binding protein 58c	protein_coding	37608
FBgn0035379	95.2521845266225	1.00902315055458	0.340961381014614	8.66382777924173	0.00324588738512362	0.0185503304963283	2.47577626254218	2.27889888996966	FBgn0035379	spatzle 5	protein_coding	38350
FBgn0031957	59.3177364042036	-1.15455857694101	0.391340851787119	8.65705727199728	0.00325797026045936	0.0185952972692713	0.976906940557842	3.99286281680241	FBgn0031957	TweedleE	protein_coding	34075
FBgn0036784	139.878561175596	-1.05888164140999	0.357616390864018	8.6551026048168	0.00326146712173374	0.0186032229361206	1.63721626741867	4.9700400876694	FBgn0036784		protein_coding	40012
FBgn0288686	5773.1413335435	-1.22845564126897	0.411583309279666	8.65335720640746	0.00326459282897187	0.0186090226891782	49.4629850082495	138.27451635077	FBgn0288686	beta-Tubulin at 60D	protein_coding	37888
FBgn0267412	118.267541017696	-1.19672796676698	0.403369819904697	8.64974022754835	0.00327107990889683	0.0186219413652294	4.4181095022629	15.8219441913898	FBgn0267412		protein_coding	26067043
FBgn0051269	144.945633980188	1.06555208177738	0.360426361676695	8.59713535290522	0.00336692194734721	0.0191116914000873	12.1948812161106	8.56018436148867	FBgn0051269		protein_coding	318653
FBgn0039010	227.888259018092	-1.06474458947332	0.360331864470522	8.58469784241899	0.00338999636924282	0.0191998253929388	1.74722287772812	5.18228769925497	FBgn0039010		protein_coding	42686
FBgn0036471	4034.96832482965	1.01725587540962	0.34400665834828	8.57045233324752	0.00341662263015601	0.0193258192874978	491.652966862045	292.115573080234	FBgn0036471		protein_coding	39638
FBgn0260008	381.995891684983	1.03150445513821	0.349097157538626	8.57133344205158	0.00341496959978021	0.0193258192874978	106.587001320644	80.9503303648416	FBgn0260008	Ubiquinol-cytochrome c reductase 11 kDa subunit	protein_coding	5740185
FBgn0260233	239.029735422272	-1.03565776831611	0.350901554184922	8.56339090160535	0.00342989985540744	0.0193884921999457	1.44686063378042	3.66871476726649	FBgn0260233		protein_coding	8674092
FBgn0034827	369.161815471812	-1.03094989572698	0.350468397984412	8.50371630661814	0.00354421861772873	0.0198945197727979	4.00282976071517	9.86550048740425	FBgn0034827	Kinesin-like protein at 59D	protein_coding	37674
FBgn0051533	115.496074166235	-1.09632062887987	0.374481044950247	8.4639346835264	0.00362257358749645	0.0202698727559091	1.04528096700736	3.44647761518612	FBgn0051533		protein_coding	318788
FBgn0038678	89.5327327548939	1.00206872703515	0.343084945093532	8.4453787961336	0.00365972201300858	0.0204517967338744	20.9144775921977	15.3385893249203	FBgn0038678	mitochondrial ribosomal protein L55	protein_coding	42290
FBgn0001216	71.5748750901408	-1.14436468847352	0.392781043475257	8.42702994837453	0.00369683695292977	0.0206070052259332	0.603245088655571	2.43710427243561	FBgn0001216	Heat shock protein 70 cognate 1	protein_coding	39542
FBgn0032503	96.0764878800214	-1.14878550078514	0.392677982318452	8.42478745315614	0.0037013991119511	0.0206194102044549	0.752231206199412	2.80905895513733	FBgn0032503		protein_coding	34739
FBgn0033834	310.967610515143	-1.20503940556536	0.411004957700526	8.39282360764845	0.00376705277035206	0.0208796945009966	1.42007397342573	4.86319060964819	FBgn0033834		protein_coding	36485
FBgn0035777	136.859395063947	1.07529541716397	0.368177347448847	8.38247586898132	0.00378855982786607	0.0209857199755745	4.62735564533055	2.72853708431924	FBgn0035777		protein_coding	38826
FBgn0262004	71.8194469365354	1.56522463080766	0.531060414824163	8.37480803742439	0.00380457741781672	0.0210348315381045	11.7161643111047	6.33819244386922	FBgn0262004		protein_coding	10178916
FBgn0036181	4309.17689814771	1.09186063370751	0.375781411838338	8.24964194648352	0.00407600400606324	0.0222979909172362	27.9786165113172	12.1577131318116	FBgn0036181	Mucin 68Ca	protein_coding	2768980
FBgn0039347	131.691169678831	-1.07809461342651	0.373454723811714	8.21994726277607	0.00414324042740834	0.022540045333817	1.61369916824661	4.37256255551934	FBgn0039347		protein_coding	43090
FBgn0038260	245.645562766791	-1.22023732048291	0.420953613410648	8.20510871461744	0.00417726060168114	0.0226971351904153	2.80356823918785	11.1134558134917	FBgn0038260		protein_coding	41789
FBgn0032284	2706.19211228778	1.0735216559298	0.371374354182292	8.17154030717504	0.00425527554119465	0.0230500622317382	470.43332990254	315.853852443599	FBgn0032284		protein_coding	34470
FBgn0260481	61.2066664219986	-1.12788767428731	0.393898315921217	8.15269258329438	0.00429972726325135	0.0232480351537561	0.853966203741669	3.3256084444964	FBgn0260481		protein_coding	318037
