baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0264672	636.47975291809	-1.05725097832529	0.375645985544019	7.75429456070061	0.00535849677014247	0.0415708164415663	13.5446776413691	23.3100107448437	FBgn0264672	EGF-domain O-GlcNAc transferase	protein_coding	33424
FBgn0039023	235.223893967211	-1.00325427021287	0.35730577047423	7.74764972093925	0.00537824892748956	0.0416597575591059	3.51348081412812	6.89862220045094	FBgn0039023	Neprilysin-like 14	protein_coding	42700
FBgn0265606	36.8242608685553	1.70233062010147	0.603690240916637	7.74696844524142	0.00538027824840855	0.0416597575591059	2.55908803353944	0.876512100044246	FBgn0265606	Proteasome alpha4 subunit, Testis-specific 1	protein_coding	42457
FBgn0263036	52.8943075881078	1.6972605039294	0.599241510092941	7.7439511442097	0.00538927529427863	0.0416894514143623	4.03353029217502	2.25247420774468	FBgn0263036		protein_coding	12798459
FBgn0028377	22.9160516291936	1.84915802894488	0.657119812971877	7.73943692213365	0.00540276453812562	0.0417248073280078	2.10774030888539	0.63184699623216	FBgn0028377	gdl-ORF39	protein_coding	3771892
FBgn0051139	48.8085272646866	1.71688857732588	0.607284441177224	7.73896428048703	0.00540417885897674	0.0417248073280078	2.46432038599757	0.792922690539462	FBgn0051139		protein_coding	42698
FBgn0031720	36.4572957172168	1.7867886416963	0.632678400278405	7.73320587572849	0.00542144050876479	0.0417781999511302	2.31457124657325	0.768948379941182	FBgn0031720		protein_coding	33786
FBgn0032184	43.4432944897496	8.85815235614135	2.57488570402558	7.73383164600929	0.00541956195266794	0.0417781999511302	7.42740653463274	0	FBgn0032184		protein_coding	34345
FBgn0052319	39.9201369406432	1.49693691647918	0.533376841478372	7.72437815283946	0.00544801209903637	0.0419429415746594	2.27122416607554	0.826794928425466	FBgn0052319	N(alpha)-acetyltransferase 30 B	protein_coding	317976
FBgn0053189	90.4613136005776	1.29511584977545	0.46136276528804	7.71900586224086	0.00546424773783683	0.0420278711721621	10.4204719506554	4.28767122263412	FBgn0053189		protein_coding	326328
FBgn0032312	19.6138911217091	2.31017862991387	0.818618303566406	7.71416370780447	0.00547892351739597	0.04210065302235	2.15797066314505	0.421317505652013	FBgn0032312		protein_coding	34507
FBgn0029827	338.168130693439	1.07205921457495	0.3821950874728	7.70599854311745	0.0055037618873725	0.042171139470987	22.2003961511261	11.8650774352226	FBgn0029827		protein_coding	31528
FBgn0033344	38.0908782602744	1.83955793800421	0.651515855129657	7.70629500536359	0.00550285804580116	0.042171139470987	2.45780823110863	0.840904864705307	FBgn0033344		protein_coding	35884
FBgn0032483	44.9431343468344	1.43902107188033	0.514524823482065	7.67400675754229	0.00560219212013095	0.0427247496421405	3.06193389647956	1.35831547765712	FBgn0032483		protein_coding	34717
FBgn0034776	37.8704239679275	1.87342259267726	0.66309090912685	7.67428174980434	0.00560133843776778	0.0427247496421405	2.0221033620254	0.817302788269938	FBgn0034776		protein_coding	37615
FBgn0036393	177.852085703967	1.23840774472019	0.441342001386994	7.6739187642403	0.00560246531340104	0.0427247496421405	30.4368469577414	14.4712840512465	FBgn0036393		protein_coding	39545
FBgn0250904	495.596711126051	1.02060460645057	0.364954529732198	7.67605139248813	0.00559584795516484	0.0427247496421405	20.4331378934515	9.94577617766075	FBgn0250904		protein_coding	31472
FBgn0034837	89.73815335897	1.20142235500029	0.430252167943328	7.66723549124119	0.00562325466058746	0.0428428345650041	4.7688689838458	2.23679410953856	FBgn0034837	Ribosomal protein L22-like	protein_coding	37684
FBgn0031707	63.3797479997385	1.27985229469961	0.457757673363546	7.66425381279175	0.00563255499253373	0.0428732461071653	4.69000390988328	1.84427810638294	FBgn0031707		protein_coding	33771
FBgn0085306	80.9589759407952	1.46046403785327	0.521036260003371	7.64726401984153	0.00568584905362547	0.0431974759709118	3.6443523544028	1.65424965917413	FBgn0085306		protein_coding	5740553
FBgn0250827	62.7249525672092	1.43276748187355	0.51237401796207	7.64274654097586	0.00570010597051615	0.0432650900544064	4.9669680281665	1.99615697363466	FBgn0250827	whipple	protein_coding	5740782
FBgn0035384	48.0836478163389	1.41415170695593	0.507152635286773	7.63909956288773	0.00571164223028346	0.0432882481375043	4.3702693020258	1.8002910208938	FBgn0035384		protein_coding	38356
FBgn0036763	729.125240963027	1.0413708744289	0.373063342905587	7.63839387712433	0.00571387723063145	0.0432882481375043	20.0138463569502	9.00768089649297	FBgn0036763	Tryptophanyl-tRNA synthetase, mitochondrial	protein_coding	39989
FBgn0039850	19.0522573073904	1.87273594265152	0.673239546937951	7.63477871913335	0.00572534091310675	0.04333444537418	2.66852298988163	0.605342621094179	FBgn0039850		protein_coding	43714
FBgn0031182	239.214872844761	-1.04736244264482	0.375488428304907	7.62979867226892	0.00574117109174426	0.0434135746600436	5.64832947269917	8.94007161945049	FBgn0031182	Cytochrome P450 6t1	protein_coding	33127
FBgn0037860	29.006032705939	1.65086679057712	0.592561545149043	7.62476342277792	0.00575722213631112	0.043494224483488	2.44260248559414	0.70215965589337	FBgn0037860	Succinate dehydrogenase, subunit C-like	protein_coding	41324
FBgn0029949	62.8535207276966	1.42679335466964	0.511674454546222	7.60725657899675	0.00581338644698708	0.0437956240166676	2.58276425398912	0.875436945911431	FBgn0029949		protein_coding	31673
FBgn0085454	114.376355020712	1.44249234314406	0.515277010283374	7.60402010954867	0.00582383053258233	0.0438334160122413	3.63037482931085	1.39664615449915	FBgn0085454		protein_coding	5740837
FBgn0030933	164.780236906031	1.34862534325548	0.482423722979701	7.5959253360419	0.00585003624872245	0.0439285944521706	5.90846723343916	2.41038242898367	FBgn0030933		protein_coding	32840
FBgn0035598	293.534196998752	1.29182974734559	0.462132625081641	7.59613740176275	0.0058493481830199	0.0439285944521706	7.79428087092291	2.99971328542656	FBgn0035598		protein_coding	38608
FBgn0036931	124.686216477926	1.3844689107378	0.495638066509988	7.59182257988277	0.00586336426154086	0.0439285944521706	3.33581671899604	0.890333640891424	FBgn0036931		protein_coding	40192
FBti0020099	960.425724892324	-1.3508047261033	0.481913108360347	7.59335646778734	0.0058583777265001	0.0439285944521706	5.68560315604733	14.2545949659557	FBti0020099		transposable_element	NA
FBgn0030586	212.107769632074	-1.77783524503781	0.628295047696225	7.58729688918899	0.00587810213449979	0.0439958784413534	2.49877868501515	9.82045378783867	FBgn0030586		protein_coding	32412
FBgn0038208	461.557229838601	1.21761799682437	0.436395479595228	7.58260287391549	0.00589342808427834	0.044069745563548	7.30313010972084	3.64793773989297	FBgn0038208		protein_coding	41723
FBgn0052459	76.6935999574477	1.35985637858436	0.488698248854628	7.57796899215678	0.00590859768575905	0.0441423079650232	3.9425029483896	1.49352617416316	FBgn0052459		protein_coding	40502
FBgn0036705	10.1350127647452	3.35843970441549	1.20336107772242	7.57475413998421	0.00591914531312675	0.044180238030325	3.01551024122332	0	FBgn0036705		protein_coding	39925
FBgn0035481	291.732640511663	1.28205448097334	0.459680135510792	7.56128401402484	0.00596354881605187	0.0444705634703923	4.63156121003966	2.49908510812408	FBgn0035481		protein_coding	38468
FBgn0039091	6282.10205435417	1.15501607557006	0.41516528620957	7.54227570471653	0.00602678750943685	0.0448179888823315	171.448204027123	82.8640716239642	FBgn0039091		protein_coding	42780
FBgn0005626	4263.67537591588	-4.44313348435088	1.40421402558895	7.5338366501159	0.00605508230115304	0.0449869776118785	4.79925574157464	18.305024990695	FBgn0005626	pale	protein_coding	38746
FBgn0263023	32.0966660575782	1.57530950424144	0.569363786469871	7.53203830603507	0.00606112935873114	0.0449905153502874	5.79043102884268	1.32715408897252	FBgn0263023		protein_coding	12798422
FBgn0039071	171.196962607622	1.20953023791797	0.436223697614985	7.51894721574062	0.00610533517818597	0.0452770311285858	5.81241491599463	2.38668157203025	FBgn0039071	big bubble 8	protein_coding	42756
FBgn0032473	129.674237474581	1.0899067843321	0.394263747711706	7.51726889831756	0.00611102624235194	0.0452776586543434	3.09897324843756	1.65499658972762	FBgn0032473	kumgang	protein_coding	34706
FBgn0034532	76.1763641984483	1.45777131079558	0.525161316844956	7.50424609925484	0.00615537008039288	0.0455226820231254	2.08757762798032	0.811874510125811	FBgn0034532		protein_coding	37334
FBgn0051802	55.5108492261697	1.54874824964486	0.558138334913856	7.5025763616604	0.00616107939384255	0.045523217918273	5.98844675617062	1.22958288051449	FBgn0051802		protein_coding	318949
FBgn0015801	1403.36470140598	-1.10686702042401	0.399458031471854	7.49891670172971	0.00617361173524893	0.0455741209998815	35.4706533158639	51.091378773431	FBgn0015801	Rhythmically expressed gene 5	protein_coding	37968
FBgn0030624	78.0387941540382	1.46559469534039	0.528457472400994	7.48049959535358	0.00623707634022899	0.0459586026675998	4.20793616286627	1.65219165486508	FBgn0030624		protein_coding	32454
FBgn0052487	21.1786816680253	1.919972522472	0.694052452649104	7.48200413179693	0.00623186688329449	0.0459586026675998	2.41555207574909	0.473658768573622	FBgn0052487		protein_coding	38358
FBgn0265269	58.9439418612996	1.69336595220667	0.608580150494117	7.47359399486088	0.00626104405728555	0.0460931557034076	7.17971876068758	1.51832469776425	FBgn0265269		protein_coding	33630
FBgn0053278	63.3586778785803	1.45268212615259	0.524935623219906	7.47043668898965	0.00627203361943156	0.0461320068401906	2.8175192405385	1.45872242000697	FBgn0053278		protein_coding	2768946
FBgn0035078	120.32821563777	1.28042498609862	0.463318777709799	7.46680750887394	0.0062846899480343	0.0461830355053002	2.40343569008188	0.807728648824733	FBgn0035078	Thiamine pyrophosphate carrier protein 2	protein_coding	37983
FBgn0030105	589.718847981508	-1.41948856504362	0.51003242668248	7.46281763550282	0.00629863423671874	0.0462434273597642	57.9929517394704	175.404234040291	FBgn0030105		protein_coding	31862
FBgn0043783	1173.99502740879	1.16696238050998	0.421680251037717	7.4602070265493	0.00630777519408138	0.0462684763554961	67.0795323878666	33.93156029935	FBgn0043783		protein_coding	40406
FBgn0033893	27.8647999610277	1.89220396968133	0.682735204882541	7.4501067173311	0.00634326880686507	0.0464866051581146	5.7420397640002	2.290874559786	FBgn0033893		protein_coding	36556
FBgn0030691	128.981430724374	1.32013373955048	0.477746611288981	7.44506346399194	0.00636106760639763	0.046490481438251	2.51427710883937	1.17161903409197	FBgn0030691	EF-hand domain containing 1.1	protein_coding	32528
FBgn0042189	319.102037608363	1.4273009142501	0.513905623512509	7.44508650928732	0.0063609861584182	0.046490481438251	61.4734051100656	19.4307190875319	FBgn0042189		protein_coding	59227
FBgn0030370	37.8796219273349	1.57989741872601	0.573535371705458	7.42956640508137	0.0064160799672572	0.0467840302609886	2.19476506039633	0.713352710412914	FBgn0030370	Uch-L5-related	protein_coding	32173
FBgn0031129	196.902361564785	1.1847454729443	0.429972592477049	7.42738054197675	0.00642387846132953	0.0467840302609886	9.88239725872014	4.26911937037871	FBgn0031129		protein_coding	33060
FBgn0034483	133.212116062187	1.32174792165473	0.478703889028361	7.42723323558879	0.00642440435357062	0.0467840302609886	7.49587472194439	4.52854255744438	FBgn0034483		protein_coding	37280
FBgn0035049	1774.84287542791	-1.03652151191973	0.376676589047083	7.41639011896294	0.00646323583910987	0.0469820815811443	19.5754718045508	30.959805954875	FBgn0035049	Matrix metalloproteinase 1	protein_coding	37949
FBgn0039425	121.77582481862	1.30262430201606	0.472888882721701	7.41034352087672	0.0064849939652937	0.047097851855856	3.61895803024025	1.51526749601442	FBgn0039425	Aldolase 2	protein_coding	43189
FBgn0051933	87.0103141947095	1.34744502105778	0.489498374588622	7.40283051376349	0.00651213305044438	0.047252458684087	2.22972651695539	1.20101136423515	FBgn0051933		protein_coding	326176
FBgn0028856	36.095602226375	1.51887397263619	0.55364448623106	7.40019111959387	0.0065216947813841	0.0472632871727087	2.39681823091252	0.592040748177376	FBgn0028856		protein_coding	34943
FBgn0263022	25.8991301662955	1.69373523782633	0.617206177672635	7.39122479969161	0.00655428425324431	0.0474122321317703	2.3411117917463	0.76397459070254	FBgn0263022		protein_coding	41916
FBgn0033706	43.704804073464	1.75437909607527	0.635121188278339	7.38266129718607	0.00658556486639646	0.0475290633253063	2.91935351377689	0.522847354013226	FBgn0033706	Vacuolar H[+] ATPase 36kD subunit 2	protein_coding	36328
FBgn0003162	2891.18942755842	-1.5695148655678	0.564524362394343	7.37914586334536	0.00659845007502792	0.0475370943853037	23.4464642741663	71.5813757038109	FBgn0003162	Punch	protein_coding	37415
FBgn0053499	579.330646235641	-1.13995369120006	0.414637657068454	7.37991854651094	0.0065956157343758	0.0475370943853037	7.21514437096525	16.3635318960011	FBgn0053499	Sperm-specific dynein intermediate chain 4	protein_coding	2768886
FBgn0031142	94.1579059491132	1.32418723907986	0.48236970606967	7.36688947500888	0.00664357540580934	0.0477769501133715	2.58296086429898	0.839344013735895	FBgn0031142	ryder cup	protein_coding	33075
FBgn0062517	128.114289273602	1.44546652786395	0.523956620570595	7.36760438226497	0.00664093464043572	0.0477769501133715	5.6835355362359	2.73726305580511	FBgn0062517		protein_coding	38322
FBgn0034999	2253.36546314767	-1.23503316450041	0.44853063982658	7.36446757978727	0.00665252951325143	0.0477987796699453	19.0315945633685	59.614877383071	FBgn0034999	Fatty acid transport protein 3	protein_coding	37887
FBgn0042133	57.2556911314123	1.63630567548889	0.593311382505434	7.36153399602298	0.00666339191549862	0.0478342694307261	3.97864192739271	1.27303715232568	FBgn0042133		protein_coding	59171
FBgn0051343	22091.7314015194	1.30501121224828	0.473219905072566	7.35935527753549	0.00667147094032486	0.0478497329609801	538.259578529854	212.094024982139	FBgn0051343		protein_coding	326133
FBgn0038655	117.621737607942	1.23191152382404	0.449716918822762	7.34799131716527	0.00671377270829252	0.0480628237839196	6.55888765946828	3.23004592092529	FBgn0038655		protein_coding	42260
FBgn0039480	153.325720632009	-1.18538931441796	0.431886542954292	7.34658272368387	0.00671903517236815	0.0480628237839196	3.33890755600924	7.96651541471094	FBgn0039480	Cuticular protein 97Ea	protein_coding	43258
FBgn0286980	216.608454043054	1.04221179328264	0.381457216779372	7.33848704949312	0.0067493621603919	0.0482370343427655	7.23832040318742	4.55427953530104	FBgn0286980	Iodotyrosine deiodinase	protein_coding	39242
FBgn0030409	42.1312234357013	1.67166678308553	0.607169458719813	7.33540690058564	0.00676093730306206	0.0482770377184166	2.98794642314769	1.10560979254231	FBgn0030409		protein_coding	32214
FBgn0038122	42.7116773665552	1.50755088896218	0.551158251589094	7.33119733922256	0.00677678955280507	0.0483474844774326	5.12837054334827	1.36649222798783	FBgn0038122		protein_coding	41619
FBgn0029501	162.327670791027	1.33762032568548	0.487549477427088	7.32321185386513	0.00680696546070756	0.0484111457957216	3.7976722912383	1.35389078264824	FBgn0029501	Caldesmon-related protein	protein_coding	44276
FBgn0031108	130.804468116127	1.63382478946891	0.591056599398118	7.32249246685939	0.00680969064189447	0.0484111457957216	5.94868476902837	2.29164576131843	FBgn0031108		protein_coding	33036
FBgn0034839	23.394539362541	1.60847666087545	0.590849531181412	7.32669012908968	0.00679380476577191	0.0484111457957216	5.54672944271403	1.44047796991486	FBgn0034839		protein_coding	37686
FBgn0263048	363.452015845682	1.21957245197586	0.44483342703549	7.32531429328117	0.00679900738444849	0.0484111457957216	4.48840817123771	2.32125236678244	FBgn0263048	Glycerol-3-phosphate dehydrogenase 3	protein_coding	42624
FBgn0028893	73.6569483799278	1.42579230567181	0.520363044106716	7.31979757876529	0.00681990932421577	0.0484411501340075	3.73765132996588	1.23193018704397	FBgn0028893		protein_coding	260658
FBgn0032291	89.2274611448715	1.44159213235897	0.525672275990823	7.3157750532151	0.00683519138786699	0.0484644474525143	6.467439715782	1.79716790481754	FBgn0032291		protein_coding	34478
FBgn0036520	44.7625421303878	1.49581652562201	0.547022298196226	7.31644871599283	0.00683262962491418	0.0484644474525143	4.16232839803647	1.109485475446	FBgn0036520		protein_coding	39695
FBgn0034467	249.347412482769	1.28013668717234	0.467123379743627	7.30844147029295	0.00686314263276251	0.0486199472826228	6.28613395059048	3.07381877373411	FBgn0034467		protein_coding	37263
