baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000339	489.996295350045	-0.0104828262551807	0.159637672813249	0.00440661543446907	0.947073427603534	0.979704645061831
FBgn0000346	268.950892862098	-0.165761058003978	0.22074180176576	0.564509920367215	0.452448812922388	0.693273406615289
FBgn0000352	662.120659010789	-0.240436717327835	0.114191474521026	4.43436877105965	0.0352222419887117	0.149415389646639
FBgn0000370	8676.09137023345	0.178802661641398	0.138199382559378	1.6728917317111	0.195871658121843	0.429148692020326
FBgn0000376	353.009954057164	-0.0814635707819923	0.188180571933952	0.18737602329707	0.665109562778464	0.839538038939459
FBgn0000377	753.340117642489	0.106824374546301	0.195624915652918	0.298111768225624	0.585068601041103	0.793508274630685
FBgn0000382	1269.45610983064	0.000957674567424937	0.202850924459726	2.6703677647788e-05	0.995876901909386	0.997360792320529
FBgn0000384	401.442060704177	-0.230628026132758	0.144308735640897	2.55549175605356	0.10991161020004	0.30607686220305
FBgn0000392	350.27193493638	-0.664719776716464	0.365620365573801	3.2814754370053	0.0700659142902325	0.233782453725476
FBgn0000394	323.456077622652	0.295848499848324	0.159919432936739	3.42052104057572	0.0643906872545481	0.222234681450633
FBgn0000395	614.977509229444	-0.212137239926773	0.216781095207098	0.957044709082126	0.327932586041054	0.578334784327993
FBgn0000404	767.587562148709	-0.355496318341892	0.177030300371276	4.02550341820663	0.0448172424992043	0.177247477244663
FBgn0000405	982.158618436306	-0.441530685186155	0.167724784774761	6.90989393611225	0.00857200756105116	0.052868694678215
FBgn0000406	1322.84343422406	0.604253270749118	0.322599198538995	3.4835751221874	0.0619806981970637	0.217141422640407
FBgn0000411	197.309783410879	-0.31254018562842	0.175057412094562	3.1903282722612	0.0740751351462164	0.241058066916501
FBgn0000412	2591.6280583176	-0.230492305084534	0.130250936257486	3.12877632477326	0.0769214580362427	0.24716064240123
FBgn0000414	1260.46373632803	0.0893985437009514	0.164514733183042	0.29525019521644	0.586875559363664	0.794494932602679
FBgn0000416	51233.6568041567	-0.301910930594774	0.18139963852639	2.76501024031866	0.0963460703677644	0.285153596496688
FBgn0000422	8750.15197494837	-0.568025642606478	0.544399869692653	1.0817454104584	0.298307423689965	0.548260764508797
FBgn0000426	234.513661247046	-0.157623975130423	0.175308552210191	0.808468878488775	0.368573314745705	0.618259887095199
FBgn0000442	227.056529000465	0.529547181326581	0.299817751006053	3.10434749463467	0.0780835146919159	0.248965199190975
FBgn0000447	879.578452000129	0.0321926649266428	0.165847784173661	0.0376889909467479	0.846068981604408	0.936671687508625
FBgn0000451	153.211946622792	0.0804345939631756	0.214317181607857	0.141056933150544	0.707232530462697	0.8633803603847
FBgn0000454	7857.27300498121	0.902483643264805	0.205776839494665	18.9322010257063	1.35447035710617e-05	0.000203446976087784
FBgn0000455	3108.87407881151	-0.0494677752402116	0.186815040316053	0.0701091246307044	0.791177961077541	0.908596425501512
FBgn0000459	158.681959197663	-0.451223489412848	0.209298832412418	4.64600069389096	0.0311259845977816	0.137246478266404
FBgn0000463	693.110998650961	-0.448159848469138	0.17541953526502	6.50636631663558	0.0107488936711503	0.0630792218628566
