median FE,median P,gene
1.04722214024869,7.012843952536518,LOC112268102
1.26399133021101,6.952502581165576,LOC124909469
1.14995468326579,6.361437573817706,PGAM1
1.06208027382926,6.307242369809049,ABCA4
1.13290519414519,6.296181330880144,PLXNB2
1.100681986395,6.136099147368401,LOC100507560
1.00379706388372,6.043123915002064,PIP5K1C
1.01024071159942,5.6884724965893,ARFRP1
1.03147247105152,5.49469046233977,MINDY1
1.03209097019678,5.3466608005349725,PHACTR3
