baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2F14	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0050083	77.5150615974282	-6.70266700031573	1.1353696075623	36.2570881244582	1.72929910835015e-09	9.90303662048001e-08	0.0714385423213022	6.43830218561455	FBgn0050083		protein_coding	246444
FBgn0037817	371.514583400373	1.76165988996278	0.299408474793823	35.3839937374502	2.70702396580145e-09	1.53913648341282e-07	19.9471841554042	6.71314023679337	FBgn0037817	Cytochrome P450 12e1	protein_coding	41272
FBgn0051041	329.201530399724	3.10589282074189	0.519034301193591	34.7628594791976	3.72410654054316e-09	2.1024034087038e-07	63.8294819378774	7.71475452955752	FBgn0051041		protein_coding	318567
FBgn0050054	36.8970783200974	-4.74184438169389	0.848571385677737	34.4043718921543	4.47716475536403e-09	2.50973460934491e-07	0.120884650864204	3.87687517612625	FBgn0050054		protein_coding	246420
FBgn0034759	176.785455370133	2.10583399495948	0.364995542837875	33.7467942657253	6.277240074368e-09	3.4941839854524e-07	29.3735784026785	8.15069420189843	FBgn0034759		protein_coding	37597
FBgn0030593	1714.79513960744	2.30791143883312	0.402378663149789	33.0282062814489	9.0831512499673e-09	4.98633682411998e-07	73.2563243838321	16.464362528645	FBgn0030593		protein_coding	32419
FBgn0038098	1797.13966495888	1.95246898976277	0.342379054322314	33.0386211090241	9.03462560676881e-09	4.98633682411998e-07	57.2963677122505	16.7752489241816	FBgn0038098		protein_coding	41589
FBgn0036806	881.439779297503	1.04664088692955	0.18556904319665	32.5958642773528	1.13455914965746e-08	6.18567865155709e-07	39.643143557182	20.2320426491433	FBgn0036806	Cytochrome P450 12c1	protein_coding	40037
FBgn0033788	2904.02907044072	1.50321104013068	0.266987534700167	32.4969016460709	1.19382708848931e-08	6.46453307780606e-07	713.444329508095	265.421089769901	FBgn0033788		protein_coding	36433
FBgn0051354	453.399758036529	3.49468230531031	0.59725026941199	32.4325546566768	1.23401784722398e-08	6.6040571149219e-07	20.4850955425745	1.37128203373278	FBgn0051354	Heat shock protein 70 Bbb	protein_coding	50022
FBgn0038508	168.099568154924	-2.31255978969627	0.380654465649133	32.3249211574281	1.30429752480973e-08	6.92147219832362e-07	4.57363664452427	20.8838344178932	FBgn0038508		protein_coding	42097
FBgn0051865	81.4204873426416	-2.38710694644417	0.403878626021995	32.3033226697761	1.31887616637729e-08	6.95248628103524e-07	1.21217089015274	6.92241921453142	FBgn0051865	transcriptional Adaptor 1-1	protein_coding	318991
FBti0018993	214.733052766104	2.07605349384914	0.36927599977267	32.1764856478729	1.40784348375085e-08	7.37265403332681e-07	5.69930954966044	1.43580012995657	FBti0018993		transposable_element	NA
FBgn0037807	118.397511945228	2.45479451576113	0.436617334284917	31.9294209605236	1.59877186187665e-08	8.26378183151827e-07	5.16992728267763	0.85408043768163	FBgn0037807		protein_coding	41259
FBgn0033821	670.744661111924	-1.4079997338099	0.240958319288373	31.3921419647011	2.10832467429744e-08	1.08272673596178e-06	41.369583914311	110.922942179481	FBgn0033821		protein_coding	36472
FBgn0003356	114032.284028631	1.79226066507518	0.323966252190105	31.22008152615	2.303706256079e-08	1.17548088451211e-06	13595.2718796227	3995.2032859173	FBgn0003356	Jonah 99Cii	protein_coding	43544
FBgn0035887	27296.7028225815	-1.38402074639571	0.237260037814532	30.9414363936772	2.65932901213346e-08	1.34829674755301e-06	1013.20120174014	2882.28302413433	FBgn0035887	Jonah 66Cii	protein_coding	38953
FBgn0262563	133.499032953934	1.60130338023691	0.292082924825527	30.7863998987156	2.8804958089416e-08	1.45118649615032e-06	39.8772129798064	13.6857629872184	FBgn0262563		protein_coding	12798325
FBgn0033302	244.638777663377	-1.80361420845547	0.309264703705507	30.6980443294109	3.01468742415928e-08	1.50923974190615e-06	2.98623972761773	10.3314166699187	FBgn0033302	Cytochrome P450 6a14	protein_coding	35835
FBgn0034429	345.404605967125	2.12696592918484	0.386835148148357	30.6060476336318	3.16106894455375e-08	1.57263179991549e-06	54.1424414626399	13.4002877654274	FBgn0034429	Arylalkylamine N-acetyltransferase-like 4	protein_coding	37213
FBgn0038450	42.7586272314923	3.95848716760168	0.717068832876445	30.5007890033469	3.33730751048333e-08	1.63173763151243e-06	2.77645985228619	0.234071190398767	FBgn0038450		protein_coding	42022
FBgn0039798	526.863630419565	1.02065315080978	0.187152328313952	30.4984275500961	3.34137228563476e-08	1.63173763151243e-06	33.5426545098112	16.8338459249052	FBgn0039798		protein_coding	43646
FBgn0028534	9097.61099917446	1.57327026046692	0.288606668659833	30.4417829427489	3.44037517934285e-08	1.66984063582738e-06	950.92312474877	313.750973354673	FBgn0028534		protein_coding	34800
FBgn0050288	222.516461718832	1.19058861479954	0.218482542354784	30.419521623027	3.48008295459246e-08	1.67887638294279e-06	19.9217884573591	8.95017856860883	FBgn0050288		protein_coding	246531
FBgn0016123	1350.48331974222	-1.30325887445925	0.226764902237054	30.4048930379972	3.5064257911174e-08	1.6813945359816e-06	15.9909703633344	44.6440114245982	FBgn0016123	Alkaline phosphatase 4	protein_coding	43671
FBgn0033153	1264.1044777542	-1.36295103924727	0.236926129195494	30.3074881511066	3.6869976344258e-08	1.75739527964248e-06	22.0638422276155	64.3732121777727	FBgn0033153	Growth arrest and DNA damage-inducible 45	protein_coding	35646
FBgn0030837	3053.42611526345	-1.04249246231299	0.18392901944853	30.1456486834772	4.00785414874304e-08	1.89895946571397e-06	184.410014495943	408.869987230949	FBgn0030837		protein_coding	32720
FBgn0039656	66.8230942694099	2.55916873985966	0.47019653332348	30.121643298811	4.05777219696254e-08	1.91123471525573e-06	2.26959638848426	0.366361678008865	FBgn0039656		protein_coding	43463
FBgn0085465	202.471387237415	-1.7753270125605	0.309777173168378	30.0698489506888	4.16760817643481e-08	1.95142124026006e-06	5.79944216915445	23.4541687710457	FBgn0085465		protein_coding	5740743
FBgn0036199	416.211920146643	1.46581754139541	0.270993713769754	29.9592482383555	4.41222418473353e-08	2.04193630874877e-06	20.7386173519058	8.00559981260542	FBgn0036199	Bmcp	protein_coding	39322
FBgn0038056	203.12900599021	1.4864076796128	0.2747576817775	29.9623561210918	4.40515787795548e-08	2.04193630874877e-06	10.8305312739295	4.18054840574729	FBgn0038056		protein_coding	41541
FBgn0033234	462.786082959927	1.99765789735958	0.368107093795323	29.9087513352802	4.52864196514592e-08	2.08369884639084e-06	22.3031803999526	6.8900804881894	FBgn0033234	Major Facilitator Superfamily Transporter 12	protein_coding	35745
FBgn0033294	595.852115527098	2.07853349309387	0.383534111119372	29.7493577340991	4.91669164969439e-08	2.24924514549238e-06	30.0089429005823	7.87618952174627	FBgn0033294	Maltase A4	protein_coding	35827
FBgn0005613	407.211622220495	1.48284837588753	0.27823265450396	29.1716826362185	6.62402772216229e-08	3.01298632390925e-06	8.42691038791699	3.08243882404903	FBgn0005613	Sox box protein 15	protein_coding	36575
FBgn0039356	84.6215077193256	-2.3868483630661	0.42505800390263	29.1164197942263	6.815688312648e-08	3.04791454880214e-06	2.12608290638166	12.6374339174193	FBgn0039356		protein_coding	43100
FBti0019199	78.4523241460995	-9.56132505016505	1.74426578827601	28.8752682627024	7.7192271295679e-08	3.41361377507558e-06	0	2.18168753410472	FBti0019199		transposable_element	NA
FBgn0038353	8137.26939819125	1.15654695474216	0.218840629309339	28.6951708624245	8.47147189838874e-08	3.72557548680521e-06	709.493646086283	338.166862860389	FBgn0038353		protein_coding	41900
FBgn0034479	262.289542408721	1.59036630730572	0.302363441643274	28.2932042944579	1.04261368721581e-07	4.56000271991089e-06	8.76490932973564	3.47255203847391	FBgn0034479		protein_coding	37275
FBgn0027528	1959.77579367997	1.25286732897487	0.239553410444343	28.0817251932275	1.16298880849667e-07	5.03119071501821e-06	40.1080557731219	18.5726636332471	FBgn0027528	gone early	protein_coding	32660
FBgn0262570	376.335406292575	1.30799040034997	0.251268596852916	27.8320914343431	1.32313124410931e-07	5.6930403800595e-06	13.1730973074309	5.5289898873442	FBgn0262570		protein_coding	12798330
FBti0019113	1116.24488500988	2.49719436466728	0.47451938297414	27.6029476961296	1.48951600701307e-07	6.37448785796992e-06	19.3161784356957	3.42713120985318	FBti0019113		transposable_element	NA
FBgn0035679	1465.41175459708	1.0271094459071	0.19820054742935	27.5444568595785	1.53524731738849e-07	6.53506344727936e-06	68.9940115192267	35.0970789470319	FBgn0035679		protein_coding	38697
FBgn0039441	18.3172724552245	5.99795861465255	1.31319313612516	27.4713187166159	1.59441567161594e-07	6.72152318171098e-06	2.26706570155837	0	FBgn0039441	TweedleN	protein_coding	43207
FBgn0085234	15.8046575238453	6.71769411644615	1.46574010759587	27.4694711802933	1.59593954942635e-07	6.72152318171098e-06	2.34803502754455	0	FBgn0085234		protein_coding	37526
FBgn0052751	373.881565159131	-3.22277695537845	0.543786911558414	27.1941374227821	1.84015820930802e-07	7.70929439267994e-06	1.92960146880746	13.6370121450476	FBgn0052751		protein_coding	318189
FBgn0038484	1417.39193178982	1.37520456086457	0.267844150410475	27.0471974028761	1.98547879716154e-07	8.27456085099785e-06	112.81007021699	48.3040266150195	FBgn0038484		protein_coding	42072
FBgn0038291	1841.92228006884	1.45515316284722	0.284083609887687	26.9069384971238	2.13491066408397e-07	8.85098379484813e-06	84.5645271132031	33.4769418602489	FBgn0038291		protein_coding	41821
FBgn0002569	278.760114066528	2.35665089960731	0.458167091314183	26.5747741766639	2.53532594907456e-07	1.02965278339967e-05	12.5686494682316	2.20125052382302	FBgn0002569	Maltase A2	protein_coding	35825
FBgn0035791	23.2176324345661	5.01629903671718	1.01155307241478	26.577982510106	2.53111912371148e-07	1.02965278339967e-05	2.06872599871179	0.0772046363062504	FBgn0035791		protein_coding	38842
FBgn0040069	2583.34573995929	2.21984437043814	0.432951368236661	26.4745411290386	2.67034310357887e-07	1.07353187396403e-05	125.371752229841	26.0730012060701	FBgn0040069	vanin-like	protein_coding	31551
FBgn0052284	133.801963365663	2.30343742452728	0.451371336304928	26.3075110849769	2.91154145263458e-07	1.15879349814856e-05	50.4935236913269	11.1063756931639	FBgn0052284		protein_coding	317956
FBgn0052039	230.277727108859	-1.3531510952934	0.256658869318778	26.1968248945005	3.08329074537383e-07	1.22104449418784e-05	12.5427883798286	34.4319616083211	FBgn0052039	small VCP interacting protein	protein_coding	317834
FBgn0051955	49.8932707477851	2.42693878593912	0.481263175583137	26.0653777869515	3.30049592215992e-07	1.30059146239569e-05	9.13246689394755	2.10628278735109	FBgn0051955		protein_coding	319045
FBgn0010019	3002.3232088021	1.15391417897894	0.229335798123371	26.0016873373836	3.41119089619103e-07	1.33759012481185e-05	93.5332265189926	40.7571359495896	FBgn0010019	Cytochrome P450 4g1	protein_coding	30986
FBgn0050488	17.9687942468362	5.95999620037725	1.33251215608483	25.9225242449464	3.55397960868597e-07	1.38674890613433e-05	2.79518700365272	0	FBgn0050488	antares	protein_coding	246647
FBgn0039094	483.083577954967	2.14799769570732	0.424180150930007	25.912855851783	3.571824413174e-07	1.38691328433488e-05	34.7370041329932	7.92338708292134	FBgn0039094		protein_coding	42783
FBgn0003086	319.04075922285	1.93738718721774	0.384593078424425	25.8449784645082	3.69965924964475e-07	1.42957706928021e-05	55.3933187456652	18.3856765851501	FBgn0003086	Pre-intermoult gene 1	protein_coding	31303
FBgn0051281	29.128512894327	4.30734462603277	0.858502285396084	25.8299144228036	3.72864587668459e-07	1.43381744823233e-05	2.29562784856615	0.0801245865693241	FBgn0051281	Transition protein-like 94D	protein_coding	318658
FBgn0039326	100.454106473022	3.16269993964942	0.616443124353042	25.7825956068259	3.82118711929802e-07	1.46233891680828e-05	6.96712552376406	0.64293894205107	FBgn0039326		protein_coding	43066
FBgn0052641	36.2940934403273	-8.46625552440803	1.71409342653925	25.7167057163353	3.95389564936247e-07	1.50588561573805e-05	5.62872886958288e-06	16.6399889478312	FBgn0052641		protein_coding	318136
FBgn0050272	401.568204714029	2.25665777888909	0.44880361962434	25.4602349416447	4.51595502865956e-07	1.71176200133953e-05	21.9728032795718	4.21689769413647	FBgn0050272	Major Facilitator Superfamily Transporter 1	protein_coding	246519
FBgn0050289	174.229090772004	1.31077663755019	0.26594608862358	24.9316077601695	5.94005112197894e-07	2.21985009065504e-05	12.6488664069715	5.76308385210193	FBgn0050289		protein_coding	246532
FBgn0052054	115.033512598332	2.10269290809251	0.425306341430786	24.9051526128749	6.02212524954818e-07	2.23511075763646e-05	5.95300786346488	1.47327864403938	FBgn0052054		protein_coding	326185
FBgn0042178	722.13114050311	-1.20740223896243	0.23458144911744	24.6906837185957	6.73087532212638e-07	2.48045220204287e-05	5.01646759753913	13.2447252730285	FBgn0042178	Apollo	protein_coding	59216
FBgn0033683	343.709116981687	1.26012294445371	0.259063360288465	24.2603767915288	8.41524888957475e-07	3.07272390646858e-05	100.449208219391	47.5154281791616	FBgn0033683		protein_coding	36297
FBgn0085205	558.494406852623	1.05666402483487	0.217144275159472	24.2500512834107	8.46048306315479e-07	3.07513448322886e-05	218.895645716481	110.8968200564	FBgn0085205		protein_coding	5740391
FBgn0261932	60.4156602192307	-3.42813018942904	0.655864776276539	23.9400337480153	9.93834378218661e-07	3.59587347755479e-05	1.42804355939446	16.4152403470547	FBgn0261932		protein_coding	10178954
FBgn0051446	288.218497118555	1.40934409889176	0.293358046063435	23.6392608750187	1.16192527291905e-06	4.18503401467675e-05	31.2284353398091	11.1934177301783	FBgn0051446		protein_coding	318741
FBgn0032638	1205.38498187771	1.422229783968	0.297520523837037	23.4621653375666	1.27394589167836e-06	4.52705772221417e-05	62.5130866634249	22.8496567762391	FBgn0032638	Serine protease homolog 93	protein_coding	35049
FBgn0086611	40.8953005086936	4.96703442823249	1.00382649577678	23.4625028782946	1.27372239579721e-06	4.52705772221417e-05	13.3879384339624	0.394194357652035	FBgn0086611	Larval cuticle protein	protein_coding	59159
FBgn0030828	502.670379017891	1.67853605449611	0.350663770841675	23.4132903693216	1.30672617105064e-06	4.62290680958359e-05	31.1197094044755	9.42556395266649	FBgn0030828		protein_coding	32709
FBgn0038717	230.749930034577	1.53670304027355	0.321432349808984	23.397810330783	1.3172839648533e-06	4.62511675704796e-05	11.3446037435761	3.84486181892974	FBgn0038717		protein_coding	42336
FBgn0039645	359.823488617317	2.26183969824166	0.469171051128459	23.3953472264142	1.31897173850488e-06	4.62511675704796e-05	6.77363755376545	1.73271052485604	FBgn0039645		protein_coding	43451
FBgn0033887	58.3727864062621	2.46049612503123	0.516608011024757	23.0684290063764	1.563367804619e-06	5.43423918112105e-05	5.38502806789202	0.991361810471042	FBgn0033887	Sulfotransferase 4	protein_coding	36548
FBgn0003372	22378.8793146858	1.41517975996528	0.299891400038412	22.8569132226305	1.74520474641422e-06	5.99940899660237e-05	413.14911232487	152.180490857437	FBgn0003372	Salivary gland secretion 1	protein_coding	33701
FBgn0031974	52.2879140880076	-2.1482037815244	0.438947083084427	22.8449422457897	1.75610841232205e-06	5.99940899660237e-05	1.00611027381363	4.72417546308548	FBgn0031974		protein_coding	34092
FBgn0036109	181.359548069111	-2.02766220054383	0.398579353638884	22.8584870540624	1.74377629488742e-06	5.99940899660237e-05	8.45765409121696	37.4009973080357	FBgn0036109	Cuticular protein 67Fa2	protein_coding	39224
FBgn0038349	2054.24713015603	-1.15073819194154	0.232108810761762	22.8522977474308	1.74940064714011e-06	5.99940899660237e-05	12.8365507955327	31.8208231150339	FBgn0038349	Aldehyde oxidase 3	protein_coding	41896
FBgn0004429	50.1353405269272	3.2173068527202	0.673061186058207	22.7564817398971	1.83882874810755e-06	6.255161040571e-05	12.5202063368816	1.49330864805243	FBgn0004429	Lysozyme P	protein_coding	38129
FBgn0040503	292.762102385171	1.16465700585763	0.249029669149715	22.4617742672767	2.14367399867488e-06	7.23035806332715e-05	36.070780485116	16.3168189108279	FBgn0040503		protein_coding	36235
FBgn0261675	1241.12974914485	2.13225351135846	0.452825713736649	22.4002924617846	2.21340305020683e-06	7.4340456876145e-05	25.8205619824858	5.8489025797466	FBgn0261675	Niemann-Pick type C-1b	protein_coding	33072
FBgn0015038	132.298287486808	1.95179426294181	0.417164397004484	22.2961702330833	2.33672173744854e-06	7.75012709587098e-05	6.6708737911557	1.84105100870643	FBgn0015038	Cytochrome P450 9b1	protein_coding	35634
FBgn0029766	11904.9881762075	1.51047935799756	0.323814118477585	22.3086121727147	2.32163065152269e-06	7.75012709587098e-05	478.444825179514	193.941316417993	FBgn0029766		protein_coding	31461
FBgn0031700	21.7034713554642	3.37990436641594	0.734848179183019	22.296333313765	2.33652329841739e-06	7.75012709587098e-05	5.42527671690497	0.540075954650136	FBgn0031700		protein_coding	33763
FBgn0035426	134.329561290075	2.9546194494353	0.621803018974448	22.2592876817345	2.3820380881891e-06	7.85762317095196e-05	17.8252010977886	1.90478578489028	FBgn0035426		protein_coding	38401
FBgn0267398	1019.17399470227	-1.15445575543242	0.236600843594322	22.2537840618348	2.38887538614369e-06	7.85762317095196e-05	38.482493278162	93.3429656339641	FBgn0267398	Yeti	protein_coding	7354404
FBgn0026403	2018.47277397268	1.03804803248388	0.223425189907885	22.1535218677663	2.51693816537819e-06	8.24478510140347e-05	28.3306255389838	14.6508719823825	FBgn0026403	Nidogen	protein_coding	36089
FBti0019151	6163.95995849685	1.33783084415551	0.289348822751419	21.9562964521326	2.78930274738652e-06	9.06238770171295e-05	85.0249865763737	39.3897531492019	FBti0019151		transposable_element	NA
FBgn0053459	181.007502181221	1.13588473706941	0.24593169776931	21.8487760534672	2.95004713228231e-06	9.54568096462082e-05	17.187510732316	8.42144946847954	FBgn0053459		protein_coding	2768847
FBgn0050187	186.752879739552	1.3279316344787	0.287675727944815	21.8000944275878	3.02585242107015e-06	9.75133006952161e-05	9.11522291751846	3.81807152967869	FBgn0050187		protein_coding	246509
FBgn0262005	58.3344607607718	-4.64120123278127	0.90887578406028	21.5233877677165	3.49539631144281e-06	0.000111740380076646	0.600581781882087	13.4177586462105	FBgn0262005		protein_coding	3885578
FBgn0040262	58.2226617672507	3.20882928685581	0.687874591129953	21.454423645021	3.6233913702738e-06	0.000115368781229518	3.78158678095329	0.50923919801837	FBgn0040262	UDP-glycosyltransferase family 37 member C2	protein_coding	53513
FBgn0035798	381.79091922288	1.83563968991931	0.401262680956367	21.3246682682829	3.87710134428538e-06	0.000122467169446475	6.60053956557006	1.63064510599635	FBgn0035798	faulty attraction	protein_coding	38850
FBgn0031801	297.799924172364	2.03875984763221	0.444960284368989	21.2842559512296	3.95970352141188e-06	0.000124581976404895	17.9776866638854	5.01872697689416	FBgn0031801		protein_coding	33885
FBgn0000592	66.4097611737165	2.1173804542371	0.464640039059966	21.1804446509566	4.18007888559413e-06	0.000130997747753265	3.56632493659827	0.748294640783703	FBgn0000592	Esterase 6	protein_coding	39392
FBgn0034122	47.9533128886004	-2.59307333283393	0.55344146686008	21.1081891673795	4.34069162161095e-06	0.000135497667874601	0.746388729617703	4.4336727642943	FBgn0034122		protein_coding	36834
FBgn0034295	1789.82276365344	1.73224962787071	0.381427732987218	21.0627325924533	4.44489357710833e-06	0.000138208409663212	132.096892118725	47.7534743471961	FBgn0034295		protein_coding	37058
FBgn0032066	723.662640164357	2.23949819702064	0.490483294689612	20.9870327005007	4.62402502775958e-06	0.000142663717910722	19.7946694945384	4.83640327454153	FBgn0032066	Lysosomal alpha-mannosidase III	protein_coding	34203
FBgn0262036	25.4442319092941	-3.60923672146735	0.794335534296327	20.988369164573	4.62080051887392e-06	0.000142663717910722	0.228938870293802	3.43293124552894	FBgn0262036		protein_coding	10178913
FBgn0038750	363.129966947013	-1.20644136857938	0.256096192632799	20.8343564964727	5.00765612772649e-06	0.000153903253964104	5.20654392541266	13.1867301616049	FBgn0038750		protein_coding	42374
FBgn0030157	668.616295691841	1.00300158889283	0.223838317248365	20.5843083740128	5.70619136343326e-06	0.000174027905183635	83.1268358367526	40.507621257945	FBgn0030157		protein_coding	31920
FBgn0034294	11604.171680285	1.77282307269545	0.394696813834201	20.5882563115023	5.69443597357809e-06	0.000174027905183635	621.931579177436	202.757057106954	FBgn0034294	Mucin 55B	protein_coding	37057
FBgn0032281	2230.80011697252	1.41614243300113	0.316708062203308	20.5169018878051	5.91070154970035e-06	0.000179577039448911	860.470038439681	346.885375763056	FBgn0032281		protein_coding	34467
FBgn0037126	308.011078445489	-2.04123191625384	0.421929354957373	20.4510048992476	6.11774261051408e-06	0.000185160574827726	9.6210697015622	36.1644580908155	FBgn0037126		protein_coding	40420
FBgn0039756	859.316025669825	2.08848954844363	0.466297315975555	20.2958983625061	6.63426523686271e-06	0.000200033148808436	44.596595014242	11.5686426799565	FBgn0039756		protein_coding	43593
FBgn0033904	34.9581425791698	2.94513222120026	0.661721058989396	20.0403070138223	7.58268983906229e-06	0.000227766834411078	3.97921719473841	0.531257308581741	FBgn0033904		protein_coding	36567
FBgn0052071	42.3190793354941	4.68020660917505	1.01502719833319	20.0132820849736	7.690611688948e-06	0.000229278161213581	19.7366191620348	0.673322309662484	FBgn0052071		protein_coding	39246
FBgn0262007	652.193951500351	1.93693515461546	0.436543467221675	20.0175302368645	7.67354545225822e-06	0.000229278161213581	33.164711806177	8.53030991277507	FBgn0262007		protein_coding	39179
FBti0020099	344.884270653721	-3.43834661887887	0.670964869299389	19.9337926861496	8.0170678812687e-06	0.000238118881846637	0.520986323860623	5.0163795492846	FBti0020099		transposable_element	NA
FBgn0037970	22.1232394302305	-3.98134143370751	0.910766438697926	19.7173283094707	8.97835462741635e-06	0.000264695195682349	0.125273556794976	2.10944360897254	FBgn0037970	Glutamate Carrier 2	protein_coding	41449
FBgn0032652	490.043589691943	-1.19738937543601	0.261320506836977	19.679148626578	9.15953780308108e-06	0.000269040298570204	19.5519166813379	47.666065977475	FBgn0032652		protein_coding	35067
FBgn0031945	108.038024089256	1.46795977765853	0.334954935121926	19.6423279510653	9.33774844596208e-06	0.000273266461874478	5.36441521588022	2.05241071102212	FBgn0031945		protein_coding	34058
FBgn0028422	496.978009679407	-1.04051994794368	0.2285982911433	19.6061989405571	9.51599508119002e-06	0.00027746271372261	4.58387999446998	10.9356590236807	FBgn0028422	Glutamate receptor IID	protein_coding	44483
FBti0020325	1131.59458802009	1.02175950070707	0.234991806595589	19.3973937678052	1.06151824810586e-05	0.000305042788986378	15.7471469537575	8.2621752118186	FBti0020325		transposable_element	NA
FBgn0038613	1133.39270853959	1.44503229840651	0.335166362064202	19.0625228986817	1.2650489392298e-05	0.000362222645908963	31.0202850164155	10.4764564675504	FBgn0038613	Vacuolar H[+] ATPase 100kD subunit 4	protein_coding	42214
FBgn0016075	12984.4512739083	1.24196137117306	0.28870698463015	19.0131453892501	1.29821009042663e-05	0.000370385387806308	137.310480821742	69.2478550757067	FBgn0016075	viking	protein_coding	33726
FBgn0004430	10417.6639908312	2.04600517865276	0.472461779904121	18.9970782936398	1.30918765319744e-05	0.000372183347123273	3242.2664205656	705.124835173548	FBgn0004430	Lysozyme S	protein_coding	38130
FBgn0025709	317.700870856638	1.20602935118819	0.281424130271163	18.8498991135377	1.41418580374198e-05	0.000400602099565344	11.2031403881089	5.6628014541257	FBgn0025709	Concentrative nucleoside transporter 2	protein_coding	35914
FBgn0024957	7421.7138763496	1.29093966167468	0.303897971111947	18.5350882257496	1.66805079611162e-05	0.000469176124984045	182.161640420309	88.5978877973136	FBgn0024957	Iron regulatory protein 1B	protein_coding	41269
FBti0018964	580.169702554418	2.00569527915023	0.47139338978838	18.369041342185	1.8199105503437e-05	0.000510087604955488	9.42406406820806	2.36184719374264	FBti0018964		transposable_element	NA
FBgn0031466	36.6788684977928	2.65419748210432	0.624511167964619	18.3255822589378	1.86190054517892e-05	0.000518207284602245	4.48392100327661	0.770533639132946	FBgn0031466		protein_coding	33479
FBgn0028949	69.9577697884244	2.82953147028323	0.662502785759587	18.1198878354098	2.07423637750931e-05	0.000574507773401556	10.0687209004087	1.71279681463017	FBgn0028949		protein_coding	34915
FBgn0261502	34.5548171832444	-3.40588043853115	0.760280733018113	18.1158668575769	2.07862108969407e-05	0.000574507773401556	0.43110984682255	3.95046501589734	FBgn0261502		protein_coding	10178825
FBti0019633	330.848915310642	1.2896076797368	0.307486137496777	18.0195648821069	2.18646260162669e-05	0.000602222917264651	6.02092364493681	2.56617302066689	FBti0019633		transposable_element	NA
FBgn0051410	507.183622659993	1.56846264868768	0.374236709945075	17.9810372953155	2.23116530567483e-05	0.000610311884301432	85.0282857118224	30.4357862772233	FBgn0051410	Niemann-Pick type C-2e	protein_coding	326136
FBgn0051741	96.3125762926854	1.57625087706104	0.376628823522391	17.9842306719549	2.22742545506455e-05	0.000610311884301432	3.82229498798342	1.55495382926736	FBgn0051741		protein_coding	35079
FBgn0033521	76.364760510801	2.13137149695174	0.508791767050735	17.9130784137193	2.31226682254512e-05	0.000627866446697396	10.2265284308168	2.26827878163626	FBgn0033521		protein_coding	36101
FBgn0037783	916.842181040665	-1.06547669674993	0.2440289533372	17.9075409950638	2.31900421267631e-05	0.000627866446697396	51.0299186119734	101.58540411234	FBgn0037783	Niemann-Pick type C-2c	protein_coding	41233
FBgn0036332	61.0900726538476	1.68015642249536	0.402683832432774	17.898946925523	2.32949971934852e-05	0.000628570093763194	2.26118616850974	0.723674438880383	FBgn0036332	Cullin 6	protein_coding	39474
FBgn0036992	81.776879082588	2.44520754897967	0.580009618143916	17.8696697758728	2.3656139956896e-05	0.000636158358300311	6.0871688076283	1.1575511014197	FBgn0036992	4-hydroxyphenylpyruvate dioxygenase	protein_coding	40263
FBgn0032252	132.380027374586	1.36933140226276	0.327774025646923	17.8608709800205	2.37657712992821e-05	0.000636954678593553	3.9430659695682	1.53972910604191	FBgn0032252	lonely heart	protein_coding	34435
FBgn0266448	1399.85734142515	1.28098830106638	0.307773272490803	17.7849778604041	2.47328311449628e-05	0.000660648778234576	54.2835950123516	24.9307850858987	FBgn0266448		protein_coding	19836061
FBgn0038136	1042.12067452755	2.3702097814498	0.563058168088238	17.742301829493	2.52938945856177e-05	0.000671131336338389	30.5620552799253	7.034472495807	FBgn0038136		protein_coding	41635
FBgn0034139	166.643732392907	-1.72015582032496	0.391752013974622	17.6412262089174	2.66742949109024e-05	0.000705406602959413	2.50359133322939	8.4585861913924	FBgn0034139		protein_coding	36852
FBgn0033749	306.322671382078	-1.28793916534816	0.296139679815556	17.5693903608715	2.77011557090809e-05	0.000730136422000941	3.31212832483995	8.40876826868535	FBgn0033749	achintya	protein_coding	36373
FBgn0042101	190.058992656659	1.5184237538482	0.366746756927261	17.5394548622756	2.81407108925309e-05	0.000739274121137115	12.0670672656225	3.82039801584184	FBgn0042101		protein_coding	59140
FBgn0035041	206.364016129857	-1.34074341700747	0.311230276696261	17.4222501133003	2.99301830527928e-05	0.000783698214145497	1.7589238147372	4.74812295472539	FBgn0035041		protein_coding	37940
FBgn0000406	1957.86373180778	1.23309045122148	0.299601573512149	17.3945603897171	3.03693866857268e-05	0.000792591206617656	102.456991188288	47.0196793802229	FBgn0000406	Cytochrome b5-related	protein_coding	35008
FBgn0036948	10484.1964282763	1.21585518913462	0.296352633181726	17.294722437154	3.20074579112421e-05	0.000832612303834925	621.978553657035	276.309916462105	FBgn0036948		protein_coding	40210
FBti0019409	10.1412469246462	7.05598253403968	1.71044557390805	17.0990541637877	3.54799701257502e-05	0.000911034071616038	5.9605138599596	0	FBti0019409		transposable_element	NA
FBgn0038482	124.754323266525	1.54182049466407	0.37710496719296	17.0889362095264	3.56694956119474e-05	0.000911910882280244	12.7602385090599	4.29223301051165	FBgn0038482		protein_coding	42070
FBgn0036138	12.8262118153575	4.87895828847899	1.25737842632526	17.0681263656457	3.60625022520087e-05	0.000917116670690061	5.37538025806191	0.177664432426002	FBgn0036138		protein_coding	39256
